user_id,int_u_id,latent_1,n_reviews
0CaDbJNVt0_DA0Tj9PpctA,74,1.5851933075712084,54
0EauwRkiuPosxKjHDZ8HsQ,75,1.7100721717039913,16
0Ev4iM7owuuw0M83mG4qGw,76,1.748907757710601,15
0FBeQjJr3Q7IDNPdFAiIZg,77,1.9513181450723933,7
0FVcoJko1kfZCrJRfssfIA,78,1.290739241703024,29
0GUEuLJVeBVmYJxvkxIPwQ,79,1.6949817222753751,15
0HuRMxh_x8snXcKu6RYDMw,80,1.7120771122228269,28
0HxInQ94hVHVlO1FGPWctA,81,1.7109466246805023,26
0IPXId64-RTzDWbTQ7Z_KA,82,1.5531983679364212,52
0Igx-a1wAstiBDerGxXk2A,83,1.7168852401479786,12
0IwZb1ePNpSVYcCdMtGoQw,84,1.752364177991073,40
0J9mtVJ4_QGsXYVK8qJzOQ,85,1.6919188837799375,107
0JBKu9cJ_hx86iEfKCA1Iw,86,1.688979391101931,16
0Je69cYTpxTkVT-06Dj6Xw,87,1.700121814944685,14
0LMHrFTQtUoY42AZl1MH6g,88,1.479579700460386,81
0MSpBqRoHmtqRwMReFBSpw,89,1.4859279595514743,22
0NtzfA4NYA_nV053bQ9mUQ,90,1.0123694804842138,16
0OOQGhxGrlNPPEXf3HxtYA,91,1.576419498721083,16
0Os3nf8mAlk1rKrQjLDGvw,92,1.58857383358728,22
0Qsz04cIsdG69RlD-3oiFA,93,1.6982680194015751,17
0SZy4uieBzBzg54vRdAfgw,94,1.4173011348224087,33
0Suzo_S25mTGJfrlcl1CfA,95,1.5716718165483232,12
0TfkOzuNb3ys9Jl0ceH5Ag,96,1.4601513514069957,16
0U52n_sqA9j6UmB4mNVT9A,97,1.25168848228219,47
0VPhR1eJwIBvl373EilNGw,98,1.2782363824756975,10
0WPWtuZhgGoWtPgSvNQSJg,99,1.424638394705384,29
0XUT600cCh-fFCS4SZe-tQ,100,1.6167274326551484,63
0Xcpm9bjJrJ4t9ZrAtWzbQ,101,1.5787391092383452,26
0YSRhsxw1ca0EKJBpi90Uw,102,1.8285741955939618,11
0YzzB9dJN9FDF2zNUQLRmw,103,1.4691193557279039,13
0ZNkuQw2iiEgmOKHToZIyQ,104,1.672588020009053,22
0Zswwlz4NzUJoG-skyWzIw,105,1.414562059242415,37
0_iROv6FL4KCveV916IpTA,106,1.5567473661355777,50
0aZ0rrIYSbro5QxIevlRgA,107,1.3070194879306753,23
0cUzu82KJiE5_xZA0Iu3ZQ,108,1.531173111427035,28
0czYYW5BlH9twE_2mv2aCQ,109,1.368514048902052,16
0dYKgUz-v_RYZQxFfheMyw,110,1.5559561836703597,15
0dq24xM1599KBkclBxgeiw,111,1.6994317382284712,14
0fPgl3dP70UoAEudyoYa5A,112,1.364298681151985,14
0fr3gtuZZExwdUHAChLW3g,113,1.076118574012575,27
0giBJgLosuqYv0_i07y3Ag,114,1.7159855442783163,27
0gtEsazPeHr5rj2IAsZePg,115,1.573097528029265,112
0h4DGcjwqOPQovloVnJssw,116,1.6004808700802782,6
0hnfc4XlbDFMs69BaV5YbQ,117,1.5038495132512246,17
0i1hYJwqNuH_jGC_8LUWbA,118,1.5817214815469258,12
0j8KEkNIBs3MVVJxE5he3A,119,1.8685083547303623,8
0jKm6zWS1c3u1Hhmk6SOsA,120,1.6541006153492324,21
0l3x4EgoWVYdla3CPpAKag,121,1.6049614074504752,108
0lO1lfkoGz_beI4biiliyA,122,1.7399004302888674,35
0lv7YK1Jmwp4iVWUIjHqcQ,123,1.5553578125616103,23
0mixFm6PjDxD87enK0Jddg,124,1.257575179631976,23
0mjFS4eWKJCYwBwO7DU8jw,125,1.5764000380054415,18
0n6KkfF4n3ck07Dhkp6Gmg,126,1.4109412129184873,10
0pfu1UylnYbTW4Apl-ahDw,127,1.478838545987729,19
0qA24lu9d-NtCdSaNPc4lw,128,1.5636492018501835,49
0qUH706wL8xuAJPy1AgCew,129,1.5397527917093599,15
0rDG0uZHpqxJbdu-FJ3IgA,130,1.564568816481778,59
0sOleKBI26BKfpW0SEG6Fw,131,1.4872828930519593,90
0t2sLc6zJTWEWHBnla0QHA,132,1.6014727369830062,27
0uNxhZAFbkalQImzJ6UDUA,133,1.4054114884600848,103
0uacsMYppmm3Kl1bpWIOxQ,134,1.6329888454419537,103
0w03V5AjlO_EHnRRorlLFQ,135,1.5294446682970166,90
0xRAAStEi_dBFLD-1xSMHQ,136,1.5167333773946008,94
0zQj3WQrCDG63GsaSEto1A,137,1.1965683643403011,14
0zZu8qhsmZlzD4Ge2L_JaA,138,1.2465524867730204,44
13xeC5yKJO4BDyQOI3xxDQ,139,1.623684236176657,71
148jNH5eI1ZHXLOm1DHiFg,140,1.6175698816632833,32
15H7TA0QXggx7UgVJrU8Dg,141,1.5749396858921154,13
16NsDmuRLHNa5oswow8sug,142,1.7616429811890686,39
16X6PGxXwZZtho17EKyFCA,143,1.7131543650228498,18
16dSHK0kZPnwKD5XaL_ipA,144,1.6998234614994387,6
17Okw7mKDKhvKQCBnl_iRQ,145,1.8644396153031286,18
17iYh7v5zhZXINObBfZLoA,146,1.5761659031527018,7
17sjqpbUOOoqh5KHomfhJA,147,1.5140562613946535,34
19_nydikqhfd5U-gRGXMBg,148,1.4679106784832372,23
19zpra5hZl9tg-zyhdYtfA,149,1.2695017944790137,34
1Ap_OW4nUq5njHTCFJxspg,150,1.091654890468613,14
1Bw8vYMj11ZozrbOTIbwgg,151,1.6106986676239512,12
1FB1Vc4zne5AJAliqdMeWA,152,1.4540984035203242,97
1HFkcIGKY7-e9vCsc8PX5g,153,1.4497412854048888,138
1J-CWvcyB8FDmyZ_GEmvpw,154,1.5319040041166503,55
1J9Qz5r7S3RqxycKmDtErA,155,1.58592771547236,13
1KJ_2hP6dDiCCOSUrx6i8Q,156,1.9368252784784807,10
1L1jbxR0MZ4QNGpMPyFYBA,157,1.763792406193316,9
1LErnrJQENwtjQt52itHAw,158,1.550011772262123,17
1LpChUg-0EqRKRKzL4ogYA,159,1.4875248229770683,41
1O638BDK_fWuxgTVJwff-A,160,1.6993657216670843,12
1P_oKDekK1ExmMgD6L9Lsg,161,1.6175568417536994,29
1VYixHE9XlyNTwFK7LgIJQ,162,1.7341444100455246,8
1W3-kN5LmmQlTlXhbypJVw,163,1.4951573581447408,31
1XvktN5JzRkbrpt_T1MzPA,164,1.9447554001973992,11
1YhObU_XJk00GvtOzjPPrA,165,1.582110375810888,15
1a0Sc7lwgJb0JekIUMjXqg,166,1.698790727070894,21
1bMBDN0L_SiN7xEKOYu6XA,167,1.7416470483639883,18
1bgWnqxHdMCIvmuRcJWKIA,168,1.3242592772123345,94
1cCxhud9FqTXnajGM-umow,169,1.643108610770467,10
1cmeWUFAN4uHs9fjQuFpNQ,170,1.7835840937214265,9
1cyz5c-SmkmkQtL1CKe9XQ,171,1.512309277377178,18
1fNQRju9gmoCEvbPQBSo7w,172,1.328710063487055,249
1fdBpMGBdCjjXRt0-EEGOg,173,2.0784818194853902,13
1ia8apfJJq56fL31WxMBnA,174,1.260214406330231,13
1ickSuyOWWKWdQpauKmkEw,175,1.4785741576789095,39
1kKi-JLBeAGPSe-guSWsCA,176,1.7527653154693923,41
1kNsEAhGU8d8xugMuXJGFA,177,1.4657046366099633,300
1kZIf0vqVqRDJ3-1GIumVw,178,1.3779101652899324,21
1l4xyCisqnaDQzLnPDS0yA,179,1.3507448497361247,37
1mWig_Kq2rxkmcGvOfpE6A,180,1.5699590350199777,34
1mie5crWiX4eMNEhmd5LDA,181,1.4354986094062152,78
1nLfajSKLNOmfBIg1GI5EA,182,1.6507670402439338,15
1nTGhcG7qqL4qNR8pBwc3w,183,1.664338180586834,52
1oqy-mgjSU8hOvkUkCLC7w,184,1.5107187299996303,20
1pzP58PeWictHQzctMU0nQ,185,1.7651271031382076,25
1tVRQliYQ_Xw4YGy52njwg,186,1.6867613424306676,75
1uI4gOsC8sSM3JS5761mPA,187,1.3159546908043327,20
1xgOoQxczEEsYuH1YFMZog,188,1.7146186549472884,9
1y_qPXTSAJsPoVFM80HeMg,189,1.3258923311616124,10
1yl8ETyRmPncCsXRivyQhQ,190,1.582660083463713,15
20CagUV7kGKjHpYzlIV_GA,191,1.517011217479658,39
214EGtyc7nPksGohJxdgkA,192,1.692313095010792,15
21akEyhDC8yETHMaVYaPKw,193,1.55634306663913,12
21kR7VsZdK1_wFOryQYAtA,194,1.4886224284436822,13
22ITtShcXEQcR1M5Sb08pg,195,1.6505299620995002,4
22dQwG25J7BK56sLIFqwEA,196,1.5822301837680182,37
23o7tyUGlC6FCDVcyqLeFA,197,1.4479547048496053,65
23y0Nv9FFWn_3UWudpnFMA,198,1.6520517599951838,38
258CU5sOCbLO4ht87HHztA,199,1.8597659611244526,12
25_7hHiuMDq4huTS1inFSA,200,1.5542288390439296,15
26Nt1m9F_rPsN-bziGtyMg,201,1.7394141240765602,19
26WgdHfEjWj4BrN-cUNhVw,202,1.3672420579965163,84
27Q8zHOTOTz-w6HB2sk3oA,203,1.6319918657183135,46
297laBXK-ovta7cGyaBBew,204,1.1710446072490748,16
2AtXEH0Gs3JCVEmXv2gISQ,205,1.6327032543431785,19
2AxoUMKy4fM-WikXbIPcmA,206,1.739187877062132,35
2CALR5iCk-ZkyFcKJ27DUA,207,1.4889723996710145,24
2CCvyeXX_Sm3NJz7SXJbBw,208,1.5044375867136255,16
2D5Xd4WtSTz-3PhEnSGWFw,209,1.536974075635646,12
2Dny4Ss81pUsUHcUWuprOw,210,1.6392431642984615,25
2ETAwA3l9B3HvfhgIUYBHg,211,1.5692400215074938,12
2Egv8FVBX-uqsZEsko-Xvw,212,1.503279486558517,35
2FyGg68tJRnCfGdU9PdWrw,213,1.9856337948377465,16
2HSUvBInhMZ4TkhTRFVopQ,214,1.7669438068845282,19
2IPXok5QcNohOMEPV2IJDA,215,1.4334588925322933,34
2K58nkDk7Cp9_dezPeJaSA,216,1.3698415702118891,58
2K62MJ4CJ19L8Tp5pRfjfQ,217,1.4405731191528124,13
2LUUBv-ZpvAQGP_hKfbZBA,218,1.9366762445495136,25
2MwTGjeeSnANvp0EmKPrWQ,219,1.2170265716014195,21
2NBQJAobBJlpwbret8qvvg,220,1.5609976762436497,16
2Od6rQYNvPUXQC2Go7vIqg,221,1.529878524125449,27
2OrNlAXpj_W1VUyZJnP5YA,222,1.382754952389266,7
2P1iY6SJEOirfuHpJyNUFA,223,1.1671978719234741,31
2P3z4mhBZQqgbeL3luAKUA,224,1.6865489509759106,21
2RosvaxvSKX0YY1VVmg-fg,225,1.6392763371732035,64
2Rw4bXIrKd94be-BXMzoyw,226,1.380090459480445,104
2SeI7d6epQoFyGUzrPkzUw,227,1.500522184701234,9
2TYIXWmc4qZfhZojoAdZyQ,228,1.5726725137885373,7
2TkYMOTfW-8ESEmZdWGftA,229,1.6053277925581677,32
2Ty2wSzp-qumjUL1dL-1Nw,230,1.5117164011221516,16
2VKVhy1SwaixHCeiWglLUQ,231,1.5600325756595645,138
2VrRdHlcUZATMoE856539w,232,1.7571585753663108,12
2VvFnwN_0386yJGNxCjFhw,233,1.3969626838279021,14
2XK93zfh9oJ-iCtRM7ljNw,234,1.6771271260374079,13
2XYdguaaZ7dgi6fAlddujg,235,1.430825297835642,46
2Z0Ey157Bkny4qk5qdLyHQ,236,1.5613297026349906,27
2ZJkgu7VeuhrW-DRzBm_tQ,237,1.5538171930367994,11
2bqW3iuKovz8tHlt4-J7eQ,238,1.0878605615687944,12
2dcRdQ3brGjwi7UKBIwQ_w,239,1.2921637484784347,42
2e5V6M4GNufEnbGJpVdCjw,240,1.512553502513492,367
2emKfhlaCUzzr1xbI0CM2A,241,1.4787722651176858,65
2gZrgKYdAx92XvEhpHhWzg,242,1.403714194614546,20
2h25NKS78I95lWg7srX8ew,243,1.5465508710805553,19
2ijfKRY61YlVo8sopr-ZUg,244,1.411637159183616,29
2ko3LTLCGEPcFaMC7tsqcw,245,1.6492661891744707,21
2nUUubRatJM0_TeCV6h3mw,246,0.657985625545799,9
2oMkzQcRL7-d7URt3Xo_Xg,247,1.5669704873698858,60
2qP4V0sCtYSQg95ZfUlmNw,248,1.5736772975591091,28
2vJ2e51kdbdAmAo_HTr4KQ,249,1.432562470376045,214
2vjhX3AWpTWZRrgQ-FCTRw,250,1.5376936410458264,22
2wlff1JIXShUQJ7_m1HXkQ,251,1.3920071295088041,16
2xVrxhQJUBmOyG4ML77XKw,252,1.487763696267104,56
2zGh6QDSdiu7xfJ_IyRP4w,253,1.4593125644361766,49
3-HBetCfq4urb6jegfM9GA,254,1.9364074881067865,13
3-_KLJIOs5H_-3DfyvIPWQ,255,1.2183608135588035,24
31g2g1CcwnAa-84pPQowlw,256,1.4912603542524832,32
31tFmzlYYAnpGpCUWdAvhw,257,1.458248883409167,25
33ndW7Gm2AFExVr-OOZ4zA,258,1.5975475293954062,18
34WqcsXeSAe6_WWX0Hn1ag,259,1.6163434115409894,18
34kqizfuRlQebK5o5qazUA,260,1.5349358066320133,26
377pLKgBdpf5yVR7DNotMQ,261,1.376361755925805,23
3971tZ7N-Kq-kHzsO62myQ,262,1.2498783094440282,31
39VYc2nWSdvdTCldsDJ7qw,263,1.6916556810353085,38
3A5tNHBiWw7RJ1iwlR9N1A,264,1.8115070462562572,8
3A9OiKAIv9ydJINp-gAodw,265,1.3756351331735404,14
3BxHoPcHUQCYAh4X7zFR-w,266,1.6323664933772786,60
3C3dgo31D2PnHbh8vzEaIw,267,1.600591120708152,19
3CVg_6deWqDrnUAkzMOh1A,268,1.6873543454952076,20
3FL6oa7xtePbdowC5sZIhA,269,1.6697879460683855,13
3FZVQzcWnQhS1JAfZBaKew,270,1.4451940776438523,11
3G0J15bNMGEDlR9K_EAFdA,271,1.4925686456440737,85
3GNk1KBr_1v-tywY04sE5Q,272,1.3454848463552918,13
3HePY7T8rLEmuBH19g44VQ,273,1.5293227353910555,28
3JUjo_apPrRGC9NBy91Ifw,274,1.3516570416310383,28
3MNqjMzoMYHO0lSHEBpSCQ,275,1.5503347526399862,66
3Ml2JhGnCWjb3Migca1O4A,276,1.7618739768132283,20
3NAoDUe88QzxuKblaLr1hg,277,1.504576116519117,14
3OJEa4qXzjSOkD_Jqz8PLA,278,1.3410853775601774,13
3OiDwaa-U5_UE0AhUqzVmg,279,1.7610702974227783,29
3Pskc5TXD6WusQZJ3i21Xw,280,1.5792627416063805,61
3RU_U3HdYU3AOs_r9rgoBg,281,1.615739983726528,57
3SiqskbPk2Svbp-Xw31RYg,282,1.5041837309578698,20
3TO57GGnBVoW7vfsWQCoBg,283,1.5287239417301337,53
3UY0P5vAPTavFNTqqE2nVw,284,1.3660528640907579,44
3VLIMsrXcbsJF7aWqN9yTA,285,1.4160419288581056,15
3WkiBHD9EApYBbEcuVVPnQ,286,1.5238465519029467,22
3XgPugcWcqjhjXstq8GdJQ,287,1.785485180295025,10
3YD-eRjyq-8Sz-LmplG63w,288,1.4853408899347869,9
3YyWMRy9z35uy4oZQUaBQw,289,1.7307373577767438,18
3ZN_XxxKV-5FVP5Yu3sj5A,290,1.1927273383985268,21
3_Xq_VXlJVrN0WN79T930A,291,1.7432667099025179,15
3_l2VP6M0jQ1lerEbP9Tjg,292,1.2570823389391506,16
3bHGXGI0qNJYkdRH7T4OKg,293,1.8343222221924864,15
3bYOd7YiqJa88JDekcAzMA,294,1.514991371699101,21
3cJEotZ_wbpQv3p0FMGRZw,295,1.719689301806881,20
3ceKXDB5Yaf5wU-tRnXowQ,296,1.4224681629078715,12
3dRM4nuOI2Hs0AbiMQdWrg,297,1.7132929526920395,53
3e3AFfXbjjq36FZytm8d0Q,298,1.8981875017738856,11
3fjoHnDc8hzaeFrO4u-_Dw,299,1.632127611894228,14
3gXn9Wh6c_bjoBWVqqpX3Q,300,1.406310684217023,26
3iNV3VHYNrNut8bZqUKwqQ,301,1.3309800544493915,19
3jksNtC4U3bTBOgzUYIcqg,302,1.8045927069532621,23
3katVJs4WjEF4BYXjFPipw,303,1.1772308115438703,8
3lUkFxUQKeMUYH7-z_kmjg,304,1.8616204091918218,14
3lYR_d91PJDtyBjVEAPbGw,305,1.5855440454527863,4
3o5jXPFnB-xp7uzThWi6XA,306,1.4880391597868277,12
3o7N8KbJyYPlj61Kl2AHGQ,307,1.4324296238304715,6
3qMeM2IZP1L_E-aI08-0xw,308,1.3104168804891978,46
3tnZkhlDaM2ft_OWhb7T3g,309,1.4389884069452048,15
3uQ69HLjnorXVXLq31MwZQ,310,1.7601166478879888,9
3uWCWMWcrn8YSH_qBvlr6w,311,1.5668699575227307,108
3x1x9EoCDo-Niawysv3tJQ,312,1.6854454510720167,13
3xC6HmKdLRQH3Td2FdwXeQ,313,1.4121791664387384,31
3xVRC3eeNCNv9gx3epK0EA,314,1.6214206186247808,21
3xzgkiUFugZjIvI7fcrD_g,315,1.5965025120479526,14
3yMtpQ_wV4ZGg6E69uE1PQ,316,1.5196175866636739,52
3yrw-jZ0Nb8IOZc0SBp0OA,317,1.77502470536152,20
4-wsY37NHlp5AJ6qGp_maA,318,1.5252740532132545,20
40HP303ewFN1MuBWgWql2Q,319,1.5234635678218083,73
40YlVRxKpRIU06snsXFhiQ,320,1.5242873003162623,17
41kMyI1BfOTyIIAenUSaTQ,321,1.7369526533368262,54
41t5uWeArc8GxHevYMxnLQ,322,1.4555246686323908,19
43vDitQVuByP6eN6UaGI4g,323,1.5937623735392694,29
44LbLRmc0FsXYJhQ6nz3Vw,324,1.653234757550683,54
44nAJkkIhnJA0DrF431i_A,325,1.472627046329575,24
45DP3qL5SbtaNuVutOChZQ,326,1.2895130422066785,19
46_hoG1edSoTrtfGvmQKRg,327,1.2180161961844018,12
47o3g8bBfB502lG9yO3A1g,328,1.714145698135348,53
48VpixVaQcPFw2w6UPHWww,329,1.6741997314405048,15
48jO6g4cJSwvUEcCsOXbzA,330,1.5723757966381127,13
49HFjdtTgUgmmYAX2W82Cw,331,1.5517774896053118,18
49jBYZQiQI-S0VBv7MxG-Q,332,1.6456873053607213,16
4CCWdV_qEwhHDglxrXpaAw,333,1.8252268674558396,16
4CtOI18RlveTwFq84-6TdQ,334,1.5805179280036477,15
4D6LLuJfao_eHGA6XZR-bA,335,1.5960569898723342,107
4DL27votaTgUIqFS_bMgjA,336,1.6155730814668865,8
4J_rU-v_GNoMD0iGLiRAeA,337,1.5247028622979657,26
4KbUaerUBoiUwZGMHKVFxQ,338,1.6721482632847315,118
4LPsIyUQxuQAFOZOUqHvRQ,339,1.6124257361063363,30
4Lnge77GCnFPMQ_QeuXzLg,340,1.2106479482220993,13
4PPHan2Iq6hhgXuMdraYhA,341,1.713473349881725,30
4PQhC-zTQ4ACEN0-r39JuQ,342,1.5769660030139065,73
4RlbldVNFjekCgE50m2CGw,343,1.451743162294593,49
4T-dt5G8Uo-6nIB7BYu0LA,344,1.6432011330829455,15
4T8X9Nss9bV6I_AdHNmTYQ,345,1.6808006848437373,20
4TBbuqD_vpsuwGAsINmc7A,346,1.8134403799735015,17
4TVcAVhnypLekIauJyb4OA,347,1.6523495344482717,24
4TbzaVk8n0q1YNxSuteXEw,348,1.3602640393008592,11
4Th8s2izu4xJSQsSNB7NUQ,349,1.4874993078237426,14
4UcW-5pWTa24Qo6J22aHEA,350,1.487361654830758,23
4Urg4tXL_m6nYsOt34mAeQ,351,1.3110038359411729,87
4UsEfyOnrY4-Tu59XdVVQg,352,1.4652895001182815,15
4VLITUaIRk6u6jZjKpirsw,353,1.3884396476276082,12
4VPjRVzyXI5tmjYvXtdw5A,354,1.7463121467614087,15
4WoAauE_v-vwMuQ665rMyA,355,1.204664761710819,14
4Yex5FN7GNOnzNek0DVBsA,356,1.5592208651547996,17
4YgsqKUEIqtAe9sqxJzlcA,357,1.3959819382814076,22
4YyVKh2S5XlxQi9RtNmVew,358,1.5726531645511295,54
4ZkQwaOoLT2eJWux9fE1Jw,359,1.5761612465739727,16
4azvgtVC2jjwmNnhJOrmkA,360,2.0996503527593955,22
4bdP6b6qYzVPmtNVoMIc9Q,361,1.6740788707259273,16
4bxhIKz9ePWqD93UkEjnbg,362,1.5532444072964984,49
4d681x3sCw1Q9ySTyTYXlw,363,1.5875648567174279,56
4dIxMP5--LX1X0i3s3PIAA,364,1.4904277358379006,41
4dVgvYYgrem4rhz5CoBk6g,365,1.8114241398524846,1
4eaCfcwqGxFU_2qvdA_-QQ,366,1.679801134368864,19
4faAjxsQc0wBmgqp7PJUPQ,367,1.64589807058107,21
4hetE9pQKPXesVF4KB2c8A,368,1.521133928290085,34
4hiLotPELiIRugUtWC9L6A,369,1.2824368475907366,63
4k2XscriY00GiCWWg4HShQ,370,1.7921162792447138,22
4kRvKXJUaD86S2hjuMuUIA,371,1.4384459896861623,22
4lSKyba5JTic1ZU7NXZsjg,372,1.7341831377287655,7
4okmZLEqphCXf-PK2YWqbw,373,1.7103963515104905,6
4pmNxufbrzc5u8MwNdRyuw,374,1.537317250273375,28
4rKQaXXpXrCGd643kR3BgA,375,1.4824260763009671,11
4sGwJy5Oplz8QXLgD8dr2w,376,1.4989394025545173,62
4uSjk1cryPttErTp6zwa3Q,377,1.76623906487973,30
4ufUDaBd8pRXce-Q0RtccQ,378,1.5070606416951444,29
4w-xY0Yc-jOvoCT4vJucUQ,379,1.6487829734845487,54
4wI8mTNQhiOuoQ3FxHCpFg,380,0.7602740288379075,15
4wKdbMl9XmCRw6Bu3G7xRg,381,1.701733330525714,22
4xTQogl1B4gch01MO7oRDw,382,1.278997557272768,18
4xak8kQ-otqmh3MpknkO-g,383,1.5760447580088226,14
4xxsMQTIV0QVnItrbaux4g,384,1.7402130273672176,56
4xyYBC5MIe-GfDj6kAdAFw,385,1.5653538704165735,16
4yGImSwdU9FZxVQIbZql3w,386,1.54887515223539,65
4yJmm_dsTGX1DfxaPCxxgw,387,1.81847058111876,7
504BIVMoR2AGjfyAu0LHOw,388,1.7657951672303949,22
51pZ_Jwdm4RG40TxjdpKGg,389,1.5104260577709445,28
52MlnjkvSLLqKKSRrbrH0w,390,1.6868632728729835,114
52TQfYYvoXacyBc5g14iBg,391,1.47468888949218,23
54s6x21JXN2KGpVS5kZ3DQ,392,1.3389915284754976,16
550PQtrBHqSUjafvzVzEsQ,393,1.5972353917716708,12
55d0crInH424h146nHwk5Q,394,1.533572919613965,27
56_DKQpK4tT0rWLt4-DZOQ,395,1.5002593087262022,43
58lziL2z3BmpyMlsTRlLmw,396,1.4420931968494386,20
59Zmdh7FJ3xTn68D6uc-HQ,397,1.434929210243548,26
5Aqn-YGpJ3FS3rX-oulqYw,398,1.897827654110853,10
