business_id,name,city,latitude,longitude,review_count,stars,Restaurants,Shopping,Beauty & Spas,Nightlife,Bars,Active Life,Fashion,Coffee & Tea,Arts & Entertainment,Hotels & Travel,int_b_id,latent_1
fAmKmT11vMF56DtKrH6CDA,7 Pizzeria Enoteca,Toronto,43.4459005,-79.6680131,55,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,2.3094631640953462
dZVMp70AuSa4dQPvx3J4ow,Gourmet Burger,Toronto,43.6685154,-79.3868092,30,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,1.9027496519106486
dgtnRh4A3kowZz_b7AgZqQ,Red Lobster,Toronto,43.5766435061,-79.6536538404,42,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,2.112951170012254
abO4gvGKB0aVjsrXHlgeFg,Nobuya,Toronto,43.6144814,-79.49751590000001,77,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,2.385929286650625
xfbjRpE3yhRQ9Zw-D_mBgQ,Nunu Ethiopian Fusion,Toronto,43.642969,-79.42570479999999,51,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,2.2962425309732217
yxQsedCcjJEfqhC7u8Rl0A,Alioli Ristorante,Toronto,43.5852,-79.644006,61,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,36,2.4641403024433113
3QS2Wgedv3jjKC5vJXJTcA,Osteria Ciceri e Tria,Toronto,43.652199700000004,-79.37815490000001,32,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,2.005630885337372
D0TsIM7U5UfvZ8dBdFi4sg,Mr Tonkatsu,Toronto,43.7901852,-79.41815629999999,51,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,2.3077287571265037
LWtKuyX8w5SFm-JviPr4qQ,Tako Sushi Japanese Restaurant,Toronto,43.7454716,-79.3461585,58,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,1.5294738622846566
BY0o4pOtNPKyTklTFXDJpg,Dineen Coffee,Toronto,43.6511564284,-79.3789627553,208,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40,2.4027695649091703
a1anU36vAuQdC8IIiOSBRg,Luciano's No Frills,Toronto,43.651017181,-79.36531781939999,36,3.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,2.2446918685688955
zeOJYl5UW4D5u3Vcj6QAoA,Azarias,Toronto,43.646998100000005,-79.5131954,46,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,2.7118928689228063
98YzjvO45DRRvqrNv0hhAA,TTC - Toronto Transit Commision,Toronto,43.6977811,-79.39675770000001,120,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43,1.5227907927543458
nD3FyISCri8uLP0NJY5CZA,Mermaid Fish and Grill House,Toronto,43.742761788500005,-79.3082256312,69,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,2.6730914278017774
IeYyjnWo3eT2cVIudqFV4A,CoCo Fresh Tea & Juice,Toronto,43.7791901,-79.4172012,37,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45,2.4761158948407807
xeFVRUjxorxjO_qjX8FNdw,The Apricot Tree,Toronto,43.5399294,-79.66256,65,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,2.1662383832368795
JK_DiDwbl7HX5OhCAh3h4g,Cafe Diplomatico,Toronto,43.655255,-79.413732,137,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,47,1.7775740555010617
FCqMWanlmta0fIGXWkSshQ,Alexandros Take-Out,Toronto,43.6782251,-79.34926540000001,30,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,2.0542713880697745
7YYrZ9LgjpKLTtF-huhJug,Air Canada Centre,Toronto,43.643310276099996,-79.3789484963,127,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49,2.2505408004439205
4sAbjATsbj5XfIDIAeHtXA,Milestones Restaurants,Toronto,43.6091642,-79.6909319,34,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,50,1.798737239061395
fYG5klzImqjke7Kzl-HcVg,Sephora,Toronto,43.6536106,-79.3800603,51,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,2.144180553593079
f2cLqQutMDaxEsZGtk9TWw,Mavrik Wine Bar,Toronto,43.6466125,-79.40735670000001,33,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,52,2.2506071681072157
yiKd42V_SoI_08DL62twDQ,Doner Kebab House,Toronto,43.6588619,-79.38184840000001,79,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,2.1923937494818397
yV7f80Nw8nJGilZpRnS6HQ,Dark Horse Espresso,Toronto,43.650753,-79.3966113,208,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54,2.3502013394624575
ckDYUwoG2WVsF3UCZLItLg,Pho 88,Toronto,43.6521744,-79.39803509999999,48,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,1.8901741660789968
qy4WKXTBkqD4zX0rohYF8Q,Forget Me Not Cafe,Toronto,43.645681200000006,-79.4006895,65,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56,2.5500192837130946
aDWOXQVSvRPOpqcJ1ja0_Q,New York Subs & Burritos,Toronto,43.6477808,-79.40185240000001,67,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,2.498730609369193
svYRwm8unFfkki__lJrR2w,South Indian Dosa Mahal Restaurant,Toronto,43.6589378,-79.4406795,52,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,2.286974870256475
leMIHa6TogufHv5HNYjnfw,Ravi Soups,Toronto,43.6432975696,-79.4239881013,62,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,2.5300584822110834
43PeF0ERpSIiEbXM6f9N2g,Megas Restaurant,Toronto,43.6777565,-79.3515772,40,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,1.6642965469750173
ZK-R-CcMrjuQKl9G910OWQ,Thai Basil,Toronto,43.8764767988,-79.41161754630001,127,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,2.1495651247939755
9XcWAcp1dCpcLcHTBENn-Q,Gourmet Malaysia,Toronto,43.7885129161,-79.2665494794,176,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,2.205366698985518
syRPwPqdV6h3eenuV1d6rg,Nak Won Restaurant,Toronto,43.8484522656,-79.3501473096,119,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,1.5441858559646777
4IrX-f_4TqmrKhb7egiZag,Asian Legend,Toronto,43.8420875,-79.38598929999999,54,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,2.195892182564062
JhH2-Vcvc36qedE2UYvhTQ,Baton Rouge Steakhouse & Bar,Toronto,43.7661958,-79.4128628,49,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,1.9028447033482379
OIcneOOA3uhODls7ANBsnQ,Artisano Bakery Cafe,Toronto,43.7547555,-79.3499924,32,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,2.242143327484411
EXd0QOsqz6sAOUjMJba_9w,Ginger Restaurant,Toronto,43.6503648,-79.3892282,93,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,2.0117815814775954
ZdaZwXC0FByDY3EwNELphw,Union,Toronto,43.6458334,-79.41956809999999,165,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,68,2.5189385290814794
9v9cMGBpUm_IzTuPfXXEOw,Firefly Seafood & Steak House,Toronto,43.8482531542,-79.349912297,62,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,1.4459767182461947
T7yKffTuhiIZclsgjfgowA,Pizzeria Via Mercanti,Toronto,43.6541053,-79.4019622,147,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,2.363655001795785
7HUEqrj4aa_u3kl-o-e9_Q,Tortería San Cosme,Toronto,43.654780200000005,-79.4007083,38,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,2.215945879649855
_l3nxDFpmLUMxCQrz1LfBQ,Early Bird Espresso & Brew Bar,Toronto,43.64725670000001,-79.40254350000001,95,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,72,2.486991242009153
Fn20yKQ2Flzt0vuM5xPYvA,Lucien Restaurant,Toronto,43.64850628560001,-79.3751491236,57,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,1.8569023935884281
pH4hm0wb9GCQetnrUvbQxQ,IKEA,Toronto,43.7872952,-79.52932659999999,41,3.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,2.4348230198379954
Cew9RRnuldbqaL3MW6p1wg,Greenwood Smokehouse BBQ,Toronto,43.678997499999994,-79.3442872,107,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,2.3208871268212596
Q7YfGjBcFFpy3FUMOw7GLw,Chef of India,Toronto,43.7070001967,-79.3971258402,48,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,1.9163705312825396
Bo53nDtkmu0gAWraONir1A,L'espresso Bar Mercurio,Toronto,43.6675432033,-79.3990794421,103,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,77,2.014510380803464
oMgDbkk0hlPYFUmwAOVjgQ,Leslieville Pumps,Toronto,43.6607826755,-79.3405198757,76,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,2.4166480904250363
8D0riP6OYLoQ_pPE7Q2MNQ,Symposium Cafe Restaurant & Lounge,Toronto,43.827252,-79.42697199999999,38,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,79,1.7247275784490272
QFPS9JBNdOOHVP0C3pSslw,Earls Kitchen + Bar,Toronto,43.6480134621,-79.3839246431,285,3.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,80,2.1486931295971896
jhltlkydsSTEPN3QIVq1gA,I Deal Coffee,Toronto,43.647860175,-79.420360497,45,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81,2.194800304672832
0mGYvAFGxH9bGRqYHxS0BQ,Touhenboku Ramen Restaurant,Toronto,43.71140870000001,-79.39932309999999,86,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,2.2133889248406176
eNFubUPJR7yIQah-NxZN_g,Yu Seafood,Toronto,43.844446365500005,-79.3873978034,86,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,1.896402920230897
g6GXqg-QdDiQGLYMVqNOUw,Hapa Izakaya,Toronto,43.655264,-79.41424190000001,139,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,2.2430504277944063
PAZC7ENEmDDgNMZngJSxxg,Hungry Brew Hops,Toronto,44.052965,-79.456937,102,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,85,2.431734122691967
WKcVegcUjAld1S737a_QHw,Sorry Coffee Co,Toronto,43.669573,-79.3917573,48,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,86,2.4067896266965634
TxOjL5plaQ1803ad4O7WSw,Iron Chef Japanese Steak House Asian Cuisine,Toronto,43.6256380337,-79.63078379630001,49,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,2.2009969889880105
OFAiA6En2HD0CqLkFDCNpg,The Host,Toronto,43.669934999999995,-79.3958579,70,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88,2.360683602757028
sjJOsKnXxsQodXMr1i8fsg,CF Toronto Eaton Centre,Toronto,43.654412959,-79.38085556029999,224,3.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,2.027822093008318
sYSlKRCWmVeQr1hA6-WUzw,Fresh on Eglinton,Toronto,43.7074975862,-79.39556003359999,104,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,2.3874962209226247
UkWme3kwg6L9rd4tCNB15w,Moji Japanese Eatery,Toronto,43.860397,-79.303184,177,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,2.206167856203211
Yd5WscaQbrAGJgaB3JZKpQ,Cora,Toronto,43.783055700000006,-79.252781,35,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,2.324561392524664
1w9rJtp3hzkGHlBrU7fzkw,Moksha Yoga Uptown,Toronto,43.688718,-79.3946845,32,3.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,93,2.02696838821803
HX0QhTVWztcawNof0KUhgQ,Holy Oak,Toronto,43.6585874,-79.44113890000001,53,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,94,2.374801064372928
PFltMxuCOombEvD86sVujQ,Orange Caramel Tea Cafe,Toronto,43.7812631,-79.41574709999999,50,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,2.4534552112866166
hlwTMF6p-iCZKY89YcBTXg,Day & Night Angus Steak Raw Bar,Toronto,43.8706434,-79.304152,59,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,2.1728805091209153
5w8A0-xmzRF2HNnEcgpPxg,House of Lords Hair Design,Toronto,43.6677304,-79.3854764,59,2.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,1.7877420989422654
MdjIl105vqCYUGKFSUVytA,Colette Grand Cafe,Toronto,43.642845200000004,-79.40167109999999,147,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,98,2.274936750650504
fGdUxfeEWp9pn2sAa9rv2w,Roselle,Toronto,43.6535432,-79.3620478,90,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,99,2.760842702177505
YH8Bn-7pLR-SFR8MCgQj1w,Jules Cafe Patisserie,Toronto,43.7041655,-79.3882122,34,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,2.340715305213764
ybbcg01-j7tKJ_oLEY1uPQ,Jatujak,Toronto,43.6883803,-79.2700165,97,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,2.585646551259255
JnKzrXKxY1cThJ0vNk-4pA,Sushi Kai,Toronto,43.7079473,-79.39323320000001,102,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,1.562592189696175
bLtC8xJXkd1b6MT0KjnSvw,The Captain's Boil,Toronto,43.6624099,-79.3837258,136,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,2.182879469772377
pK06Y7dSR3JfqS1DgeSKtw,Byzantium,Toronto,43.665397999999996,-79.38078359999999,56,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,104,2.3854217760221497
4vHm-szf4WUn77MbJ3v7-Q,Uber,Toronto,43.7069432718,-79.298507582,57,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,105,2.6325002528783665
OMKa1LTpYQO9XYydgTFRWA,Urbane Cyclist,Toronto,43.6578745,-79.40074270000001,39,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,106,2.0800030953562887
xVHzCbDWCwmyavF5PgJRmg,Not Just Noodles,Toronto,43.664973100000005,-79.3845928,116,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,2.0739878944263395
YAdyu9ovEiOZXBWkD0H8-Q,Jerusalem Restaurant,Toronto,43.7790661,-79.36510679999999,88,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,2.0123376344815203
96DHi-xkBB3CtsQRTPUjxQ,Qi Sushi,Toronto,43.6625533,-79.3642691,75,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,2.313811253235997
lRwpFFaFr3QQ5fGHkk3eXQ,I Love Sushi,Toronto,43.647921999999994,-79.401064,49,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,1.2893456734708475
BB98vUulrh4nL7M2WnyXsA,Kimpo Vietnamese Restaurant,Toronto,43.823536147700004,-79.3051958084,56,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,2.2678065432302517
bNHeKmkBx5emT9xLfdWyjw,Tokyo Sushi House,Toronto,43.665418599999995,-79.38713220000001,75,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,2.2956700319786623
Zl6csaZ5HBka3SKBphHXrQ,Midi Bistro,Toronto,43.6558282,-79.3922846,56,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113,2.210599909689017
PxH02Eu2Z4MUycBLU80D8g,Kamasutra Indian Restaurant & Wine Bar,Toronto,43.7041886,-79.3745783,75,3.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,114,2.406562807498892
I1pLg_ZjLMcie3g58I_GZA,Metro Square Cafe Restaurant,Toronto,43.8184356689,-79.3309707642,41,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,2.3039690239243162
2S9t90Q0qZWCV7X_u0rxZQ,Kenzo Ramen,Toronto,43.6556064,-79.38502259999999,198,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116,1.8687487814401293
7NaoYUOJ3HAPKMt3aF91hw,Sushi D,Toronto,43.6550406,-79.41705859999999,65,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117,1.902314104116897
clL0-uy-DH0bJgBFEfoxFA,Alice Fazooli's,Toronto,43.8469429,-79.37496949999999,90,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,118,1.8811094661781405
wR71mnXAJMVmgMBrHevndQ,Chef Wong's,Toronto,43.8512704,-79.35088370000001,46,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,1.9938042243035736
x6PA-2j7LpZAYFo2VojmQQ,Little Fin,Toronto,43.651099200000004,-79.37916159999999,128,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,2.113762892364286
JTgu-UYrJuYlwmwXUu4ADw,Ume Sushi,Toronto,43.7791583097,-79.4171726704,45,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,2.2429265546283657
kNlna23mYfRqGv7VJByKkA,La Castile Steak House & Seafood Restaurant,Toronto,43.6263581,-79.5667545,71,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122,2.3958031209166086
SKXfTKNxazyebsV19LYUxg,Han Mi Jeong,Toronto,43.86627,-79.38648609999998,56,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,2.30701691257169
gISrxk4A5dfrjDivkC-L-Q,Douce France,Toronto,43.7115473,-79.39935229999999,45,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,124,2.5788336682828823
NtIUfE8Yj119F3DSPXYs5A,Montana's BBQ & Bar,Toronto,43.8116806,-79.35896190000001,37,2.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,125,1.6189668786306142
