business_id,name,city,latitude,longitude,review_count,stars,Restaurants,Shopping,Beauty & Spas,Nightlife,Bars,Active Life,Fashion,Coffee & Tea,Arts & Entertainment,Hotels & Travel,int_b_id,latent_1
Ih9my8hp4KqcyBXI9Cyevg,Barrelhouse 34,Champaign,40.117537,-88.241975,36,3.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,26,2.1277006882755853
eY8afQl17K4N2bf3z6nkCQ,HomeTown Buffet,Champaign,40.144166,-88.257164,21,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,1.5603849793498763
e0prCZXtHGQIKeQ_wTW3uw,Cafe Kopi,Champaign,40.116825,-88.242716,141,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28,2.5032591656150887
ZGIkQIh3KTLM1yOCNpvU5Q,Steak 'n Shake,Champaign,40.140462,-88.257297,34,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,1.7447612901689438
rwuMWGqt7L5l5lDsOYv1dw,Zyggyz,Champaign,40.110554,-88.232373,26,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,2.344123706940913
epvLkQNL6MOvk3s6JlTntA,Carmon's Restaurant,Champaign,40.119807,-88.2438559,45,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,2.1760514083944766
8sCEkyczBsOEqizt3mfXyg,Clybourne,Champaign,40.1096989,-88.2303608,26,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,32,1.7330833961574441
HgwOtz8ObpFkzfNbtewwWw,Carmike Beverly Cinema 18,Champaign,40.147665,-88.25957,31,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33,1.602132365135102
wsuzuLD3KV7L8oMinLCI0A,Merry-Ann's Diner,Champaign,40.0984525132,-88.2442462116,58,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,1.9244285264032972
XuByFsXXhnKmZ6hxucOj7A,301 Mongolia,Champaign,40.118742,-88.24436259999999,57,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,1.9827293470505756
kNtToQSP_Y5U8tznLXuCaw,Farren's Pub & Eatery,Champaign,40.1183497,-88.2451587,212,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,36,2.58936360516085
bVt5eOVdpZzg83qlW9Rl2g,Monical's Pizza,Champaign,40.097774,-88.24573000000001,24,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,1.9136325608523865
ATEOnDYQCYSwCCH6hxenlQ,County Market,Champaign,40.0966122,-88.2939348,18,3.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,2.4014998675289876
boIILzBqhjWhq4G0BsB5_A,Miga,Champaign,40.1183926387,-88.2439332381,96,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,39,2.642110327801857
y2V42mxWvVoH4NvUT_n8eg,Red Robin Gourmet Burgers,Champaign,40.1399766,-88.2447441,33,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,2.011855936441149
YxngrHRkW8gLGOYDJ_LBoQ,Furniture Lounge,Champaign,40.116164000000005,-88.24295500000001,13,4.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41,2.796188322326552
-Jhlh8Scjy669NdtCfKSSg,V Picasso,Champaign,40.117237,-88.24319190000001,74,3.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,42,2.408010942186655
lWmDrnqgU6w3gFaJyn_1Uw,Radio Maria,Champaign,40.117125099999996,-88.24266870000001,261,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,2.203467722436525
gw26vlrE_vd15ji8mih3bw,Jane Addams Book Shop,Champaign,40.117638,-88.24325390000001,22,4.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,2.843830624909752
zp3rZNu-5qonTL3ByPYOUg,Fat Sandwich Company,Champaign,40.1092381,-88.2315641,76,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,1.8492289175364898
PTQVaWA-I5ZLzwy5oBbVMg,Pekara Bakery and Bistro,Champaign,40.1170088,-88.24324820000001,125,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,2.110871699140143
w5Y_FiGPSlPemJVxAZZToQ,Basil Thai Urbana,Champaign,40.1065482,-88.2217353,82,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,1.9022097287022832
O4-tpRbaMfrdx_okiVAbaw,Manzellas Italian Restaurant,Champaign,40.1128,-88.271074,26,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,1.9699120927789737
miMx3VNOW8qPJC5wEGaIOw,Xinh Xinh Cafe,Champaign,40.1133903895,-88.2027876406,159,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,2.2719798904118007
A_eABcl0LTts73RNo2Np2Q,Krannert Center,Champaign,40.108013,-88.222747,27,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50,2.7392663609388643
UUsS7SrTQQ2AvvpslfrvFA,Legends,Champaign,40.110557899999996,-88.2311675,69,3.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,51,2.0504678035020416
4hWDMVtfnpyY72_5QMbthA,Old Time Meat & Deli Shoppe,Champaign,40.091899,-88.24528070000001,41,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,2.9148687768362556
th4pZ5LkoIIkb1Vmu_m2DA,Meatheads,Champaign,40.101521999999996,-88.24448000000001,122,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,2.23147555905031
IHJKFxoWXONoz-JamfOnlg,Meijer,Champaign,40.0860394,-88.1873157,20,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,54,1.7600070637551444
LW21U6m6axC2lCLYc0fFSA,Cream & Flutter,Champaign,40.116820000000004,-88.242122,155,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55,2.182525315715654
uGxZdLLgMQDvFSqiXyCg_w,Ambar India,Champaign,40.1113654,-88.22890699999999,48,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,2.4219761942082947
u02xse4VO7lkyF4r7ARNdw,Suburban Express,Champaign,40.116610200000004,-88.24125040000001,50,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,57,1.3769158163697799
u4D2VypIx3nMsRRbOwx-sA,Bentley's Pub,Champaign,40.119931,-88.24387800000001,17,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,58,2.7671309590693762
gOMc2QcDaMIOkIVTShqoYA,Firehouse Subs,Champaign,40.136804999999995,-88.257355,18,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,2.339278585125032
VuMgSpUJ9ONgSkddjM4JqQ,Yori Q Korean Grill & Bar,Champaign,40.1076966669,-88.2436596975,40,3.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,60,2.357567637401129
68HNLNwMfXu1NuL_2E4N7A,Doodles,Champaign,40.10933,-88.231668,34,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,2.6192707008235705
Hw0hdZnM7z5uBTwbW8jHMA,Penn Station,Champaign,40.1432914,-88.2591227,17,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,2.165687966232281
a3hjBPsnpcTpcquQXLeS0w,Dragon Fire Pizza,Champaign,40.116420399999996,-88.2433829,25,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,2.7173818517786414
uGwwPkw2AEvKkVHiSufhzQ,Jim Gould,Champaign,40.1182231,-88.2435515,45,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,2.104738479688942
sYf2auhosrx8trbyP9nGyw,DP Dough,Champaign,40.1099064,-88.2407666,45,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,1.711996971384512
aqTdhZDTSjA42_Uh2E6V7A,Taco Loco,Champaign,40.142194700000005,-88.2516073,29,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,2.3016666045467358
GkQxwsRXYioD2VtCjNfedw,The Beef Stand,Champaign,40.110039,-88.229804,23,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,2.4294418717898916
PGUuVJEzM0H-ZMB6m1D6Ig,Boltini Lounge,Champaign,40.117733,-88.243876,75,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,68,2.3848649130970165
7siEeRGqAJ730IkwAtcWAQ,Jerusalem Middle Eastern Cuisine,Champaign,40.1113,-88.229192,44,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,1.9901606045566258
aKiE0aZ6vGyOlH-uVOHONw,The Y Eatery,Champaign,40.1065381,-88.22929,28,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,2.1588253525650343
AtLv64FV-Pw6JuT3XUKU1g,Gumby's Pizza,Champaign,40.0995845,-88.2443792,41,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,2.008150997629919
GWS5s8HSm1zjqMLJD7wQLg,Woori Jib Restaurant,Champaign,40.109590000000004,-88.230064,72,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,2.0936563727076756
SCxtzXcvyk1hygdmOZqd1A,Mashawi Grill,Champaign,40.110040999999995,-88.22968890000001,77,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,2.7549318814860464
o9nGD3J0btXjE9M6IdgZTA,McAlister's Deli,Champaign,40.14166846,-88.25036014370001,38,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,1.8627851632191768
SuQpsHxcxCAB8kxPEIXiBg,Wonderdogs,Champaign,40.1113062,-88.2289026,17,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,2.372345833038141
t0HT9od2xZ0Fc5a0PFB2BQ,Kam's,Champaign,40.1079898,-88.2295058,50,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,76,1.0684835352743092
8GUMO244E8CxfJcyJIWFOA,El Charro,Champaign,40.1100704,-88.2395746,50,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,2.484390174311887
e9shtyZ7-9GYcbPIVV--XQ,Escobar's Restaurant,Champaign,40.1212439,-88.2428344,146,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,2.4757840631382537
Ell98LV4Yuc0DqZwGE8gWQ,Monical's Pizza,Champaign,40.0833818,-88.19051850000001,26,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,1.7083810633711094
CDm96_A5GagulRKa5zadfQ,Brothers Bar & Grill,Champaign,40.110082299999995,-88.2296913,28,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,80,1.7354241443903489
SUktrYdNQD8k2vvkM4OpfA,Peking Garden Restaurant,Champaign,40.117849299999996,-88.2450179,53,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81,2.409354118468976
Ez1U0wMD7Wws2BPAYfW3yQ,Luna,Champaign,40.116715,-88.240606,64,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,2.109258140091594
BoTQepQTjGbTXA4g4Hj-WA,Antonio's Pizza,Champaign,40.1100646,-88.22960920000001,76,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,2.2830460053457022
_n5wggIEfBzCUepjgvHXAQ,Sushi Ichiban,Champaign,40.110868100000005,-88.22830440000001,40,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,2.0041644167961836
m3qsb7Xf9Pivg9GAvx-gog,Kamakura Japanese Restaurant,Champaign,40.107869,-88.2435628,56,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,1.702095909246405
tZT_0yAeFxuihVnGXoCbWQ,The Blind Pig Company,Champaign,40.11698563,-88.242283532,169,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,86,2.5724253702638955
_TWp4gqGF7tQUGloTClcNg,Brixx Wood Fired Pizza,Champaign,40.09030070000001,-88.2458718,57,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,87,2.0108287205347835
zTGxLMOd9crAz0XNzqrcrA,Empire Chinese Restaurant,Champaign,40.110554,-88.232373,42,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88,2.1732185655674163
jK8PNNtv4RI6m-xd-tGjPQ,Firehaus,Champaign,40.109693799999995,-88.2303603,70,3.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,89,1.9040701335089047
r_QcMIgY2zxdcV40kK_rxw,Applebee's,Champaign,40.1421036,-88.2585732,25,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,90,1.2095308769175253
5_cn7M-9swHrFbnqZtYGBQ,Bangkok Thai and Pho 911,Champaign,40.1105683,-88.2325823,136,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,2.631020476884041
zUayeEQ3_1fM_71X_1PdGQ,Let's Take a Seat: Thai Cuisine,Champaign,40.08182670000001,-88.2963454,27,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,2.363562338362069
bQ8ndy52Rcdv3uYvoJWQ_w,Seaboat,Champaign,40.0977581,-88.24879490000001,45,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,2.367701543205645
vqEtZ7CtNB9G8WMzjwJA2g,Wedge Tequila Bar & Grill,Champaign,40.119807,-88.2438559,98,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,94,2.012986059892513
FeXsYKhyJ7F8t0-kn5JldQ,Schnucks - Urbana,Champaign,40.113986499999996,-88.2029151,20,3.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,2.129451367361523
6ockUmdOBYBApEsUCJkBzA,El Oasis,Champaign,40.117278000000006,-88.203156,63,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,3.1151188455752576
C_Zj7H7bUJ5kGCwFmEwW6w,B Won,Champaign,40.09209439999999,-88.24529809999999,82,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,2.3673588260853853
pLBF8QrRkMicJcsjAqW7ag,Walnut Street Tea,Champaign,40.1154721496,-88.2432021594,23,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,98,2.340564809364105
Z2W3K8x9cRGXvlGWerZH-w,Big Mouth's,Champaign,40.11028889999999,-88.23247090000001,19,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,1.7965596099312693
jKxES7iLV63H_PfyGVGIDw,Lai Lai Wok,Champaign,40.1104755,-88.2333105,91,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,2.5657193957383195
FM-rxNJP7eSXZGwizEd-Dg,Dunkin' Donuts,Champaign,40.1104641,-88.2439326,16,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,101,2.0438830944058335
cDGaMsCAx8guR1IUrxLxWA,Pho Cafe,Champaign,40.110039,-88.229804,35,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,2.7152457505278873
X57f6FWZiwI1wOidPPhOrQ,Dos Reales,Champaign,40.1298862,-88.2584824,166,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,2.2227121776466423
z-kUTHzcJSRiTvhtCT4NIA,Market Place Shopping Center,Champaign,40.141728836,-88.2410270977,28,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,2.0949662909552664
abA0s0uxoeOn7zNm-1dDxw,Mia Za's Cafe,Champaign,40.1101105,-88.2292247,75,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,2.097674717346074
3frikpuC7Cw_C60TMtvVVg,Emerald City Lounge,Champaign,40.319182899999994,-88.346751,24,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,106,2.588722711317403
44pzzXXYBtbC0QxHFosagw,Perfect Arch Salon,Champaign,40.1135266294,-88.2459640503,49,4.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,2.7306972171049817
RofPcfgxItpYw1eQ3e1Hjw,Nitaya Thai Restaurant,Champaign,40.118534999999994,-88.244967,49,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,1.926040408148363
OyBStpjF5e_iRCMXflFasQ,Evo Cafe,Champaign,40.1094391,-88.2306035,44,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,1.7712269534759943
EYmj4QlhqgrsMXnLeGLu3Q,Curtis Orchard & Pumpkin Patch,Champaign,40.0634243532,-88.29501628879999,50,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,2.2676460550736754
mZJdFjxvVddqPN5RZdKSHg,Jurassic Grill,Champaign,40.1104696,-88.23311770000001,27,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,2.2809223377578767
6Ujvqa50oe8fgT5iDEx42Q,Menards,Champaign,40.144694,-88.25314300000001,13,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,2.3614783016440475
x792tXM8gIf6-nU2IiiAEQ,Five Guys Burgers & Fries,Champaign,40.1377293292,-88.2586995927,23,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113,1.8418696927238851
PmVxbit6HDDsEUS-j9aDfg,Billy Barooz Bar & Grill,Champaign,40.081317,-88.29670420000001,62,3.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,114,2.1955083484916913
Y81wukOSmZ6sRS1cn1QhXA,The Wok - Chinese Express,Champaign,40.1957401,-88.39792440000001,25,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,2.8491188824705422
njngMI0mhAGJ-kH0oo68Ow,Home of Gourmet Chinese & Thai Restaurant,Champaign,40.108115999999995,-88.230005,40,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116,1.9868878969896615
qeJnMI5RmyJ2TZvkqvjn6Q,Biaggi's Ristorante Italiano,Champaign,40.0865554,-88.24700179999999,157,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117,2.23673436474232
o5Mofj5KJkYAMs_fhxftpg,Seoul Taco,Champaign,40.1114033,-88.23039109999999,38,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118,2.162943235475724
kyXEnWKQGWSThY6EcjORuw,Zorba's Restaurant,Champaign,40.110085,-88.229304,93,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,2.295600563841298
iO86eCaZJBHqi1sZ1ELk6A,TGI Fridays,Champaign,40.1375274658,-88.24530029299999,44,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,120,2.2624162236047654
ZMcbVIEXsLO7j1Q1GXKPSw,A-Ri-Rang,Champaign,40.1111735243,-88.22904367,39,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,2.0710078779022703
RTmIbq33chUSa-etGiF8Lg,Bombay Indian Grill,Champaign,40.114132,-88.23836899999999,57,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122,2.3158309093362495
OkD42cWX6WjgDeLFdWSgXA,Mike N Molly's,Champaign,40.1165811599,-88.2418391481,32,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,123,2.5381319521241243
ODURDhURWmZr6b--O4nt3w,Jupiter's Pizzeria and Billiards,Champaign,40.1177419112,-88.241513984,91,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,124,2.414858760407368
vsoEZauF4lrADIqCYXySFQ,Chopstix,Champaign,40.110524,-88.23669,51,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,1.949845730266881
7B-suS0RHxqxZBBfVfiPLA,Olive Garden Italian Restaurant,Champaign,40.1358519816,-88.24112795049999,47,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,126,1.8008393246996968
