business_id,name,city,latitude,longitude,review_count,stars,Restaurants,Shopping,Beauty & Spas,Nightlife,Bars,Active Life,Fashion,Coffee & Tea,Arts & Entertainment,Hotels & Travel,int_b_id,latent_1
yU5mfSJOmaJkegn2ad48Iw,Fujimi Japanese Steakhouse,Charlotte,35.12680220000001,-80.7082811,89,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,2.1533351190272034
Z4y3LZlCjv4xnZ8xOpYf_Q,TRUE Crafted Pizza,Charlotte,35.0607983043,-80.8172035334,170,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,2.5083118389185834
g9vzFlunYXagaH5hNkU2Uw,Elvallarta Mexexpress,Charlotte,34.9337262,-80.750191,39,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,2.4650604573453325
UFQR4e86WtDcFsIe7tcX6Q,REI,Charlotte,35.080847,-80.8770854,30,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,110,2.434615672662675
l-HGrLblZ5HkagtjKqHYXg,Saigon Bay,Charlotte,35.310712579699995,-80.7506220093,89,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,2.4463567425612087
VY6TmD3FE2rxtK5fNaoGcA,Carolina Soda Shoppe,Charlotte,35.175432799999996,-80.8510157,15,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,2.1921738176747736
jNQnscvgn_dMTS954qW_9Q,The World Famous Open Kitchen,Charlotte,35.229312,-80.86336800000001,90,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113,1.8133459707977546
tLnIHvvhtDPmCLoUrDaMaQ,Mama Lena's,Charlotte,34.924719,-80.7437254,31,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114,1.909001644537307
sVoeqb0-JCf82n4z9cUJLA,Crisp,Charlotte,35.200356,-80.8435928,81,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,2.497591021415647
EPBEz9ifFo6JqPUUH_BdMg,Thai Thai Takeout,Charlotte,35.199985600000005,-80.844183,90,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116,2.2425154816323163
O5vXNIody0SMddowzrAMXQ,Pizza Hut,Charlotte,35.333706899999996,-80.7951329,24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117,0.6959921686600818
_5UAFrD3EDgJO1aZgRxH7w,Price's Chicken Coop,Charlotte,35.2143631,-80.8575705,302,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118,2.42138378928748
KbhrsTQEea2RF_94YWnBdQ,Anita's Mexican Grill,Charlotte,35.190365,-80.9290989,36,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,2.5550008534416127
OISg1vUo1jVhUWZB3gv8oQ,Tulips Indian Cuisine,Charlotte,35.311359,-80.746403,68,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,2.106782350619825
hW6f9oaAHfELG_e0Ebt5Rw,Outback Steakhouse,Charlotte,35.088117,-80.861651,55,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,2.0382274389228408
PnXeEQQv0-0F5G24t03iWA,Moe's Southwest Grill,Charlotte,35.442890999999996,-80.8574667,27,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122,1.471223846704111
8QYNyzxEl2Qy9zXvkjAJXA,Lil Robert's Place,Charlotte,35.410292999999996,-80.580453,19,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,123,2.303587968396731
lnG7zq5Vi8awdToyY-TDBQ,Jet's Pizza,Charlotte,35.089846,-80.867187,18,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,2.249078573647748
-I27yVw2x_-31_OOMSH02w,Local Loaf,Charlotte,35.2277591,-80.8381993,156,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,2.557014913768413
