review_id,business_id,user_id,stars,int_b_id,int_u_id
Mceq4EHuutMJ1J1YEq_4UA,SmHuGnqBCjGg5e8QAkBTtA,sI1AEPejbOupnZRDNlcvaQ,2,193,472
9I9MEonZXRPozn3mlObZCQ,SmHuGnqBCjGg5e8QAkBTtA,OZCJlBIZLhVjzruhWRHpgg,2,193,204
ejDo3oL7c5sa3-t57_q-wQ,BQbDU21SuXERM_gK9AA9AQ,cYFnFLWOTUmk1wJmbTp3ew,5,216,336
dW5hzD2RXA7M7uocgqXHDw,BQbDU21SuXERM_gK9AA9AQ,Yk1CJvoqDlhkCWMEf-DtFQ,2,216,303
iNsIJmVc6EL4u5WGNFZGvw,BQbDU21SuXERM_gK9AA9AQ,B8WruADju0mx5FlkLfYYfw,3,216,89
5LdqhqehZqKT6ovxSdZU7A,BQbDU21SuXERM_gK9AA9AQ,cek_1lxcWUmOkVBtYMbQ-w,4,216,338
GFgFEF4ghF1aqohh54klXw,BQbDU21SuXERM_gK9AA9AQ,scVRj-Rkad7zBKTdWayBVQ,4,216,476
p59ndwcioLNe3_deFfdSvA,BQbDU21SuXERM_gK9AA9AQ,Qy05ODNQSfSs3_ayfsSFyA,4,216,229
hBXIJnrtUG_m4Vi6Ra_bQQ,BQbDU21SuXERM_gK9AA9AQ,p-2tjwAQ_8pB5r552gQNFQ,2,216,435
HauAwq3J8IDUGBs9FOhU1g,BQbDU21SuXERM_gK9AA9AQ,QZ_Arlwoj0ghfBvg69rjOw,4,216,223
-kfzjU_hKjLQxBMVsEyDRQ,BQbDU21SuXERM_gK9AA9AQ,StYuEMDMWO1IOdMz5zgE8Q,1,216,246
HGFAfgop8oeqA0Lf5tGSUA,BQbDU21SuXERM_gK9AA9AQ,qMOzVptc8JB4cDQ8qfK5Mw,2,216,447
8l4p6g3mNICZoG84uKtHZg,BQbDU21SuXERM_gK9AA9AQ,tvn8fCy1FdEOztS-MjCbCQ,1,216,489
34P6Jdd8kMAJn1isKxZvxg,BQbDU21SuXERM_gK9AA9AQ,K6gxhRjAzRUWqEmMMzsT8w,5,216,162
08k95R-kSjwMLBIKQT76qw,BQbDU21SuXERM_gK9AA9AQ,D7vqQ2D1mmj_1EV1lNXsnQ,4,216,111
x6ysPiiuUBFsqmLstpinIA,8k2l-fbaeQU9lVG4oRgxUw,eonKcHbaU4XDoyr_4hTF7w,2,269,354
62BnNU3IpIpf56paETov_Q,8k2l-fbaeQU9lVG4oRgxUw,rg6XRWrRraX74CayNlPIkg,1,269,463
WC5bTXOHra1ZvPt-cPv89Q,8k2l-fbaeQU9lVG4oRgxUw,syuzk9vxQ-Qw0M20hFA_zw,4,269,477
qt8R_kcx2a-YC6IiJukyQw,8k2l-fbaeQU9lVG4oRgxUw,7WR0Purd16nKyIrG9o00Yg,5,269,59
CasnKr_6ygFIHGRlcDO5sQ,8k2l-fbaeQU9lVG4oRgxUw,ktcokDtCeWxvWv6iq4JFyw,3,269,403
e4SboA9VEGz-59Ufm9H2DQ,8k2l-fbaeQU9lVG4oRgxUw,SyFLZSweFwqlLXkQkvEdDw,3,269,247
dT8xWiFeJiJwbisYNiaHTA,8k2l-fbaeQU9lVG4oRgxUw,o0emAbW2Z9MnyGxBUzH2ZA,4,269,429
h3aYAjolLYyOe08jaH4Rnw,8k2l-fbaeQU9lVG4oRgxUw,0JxDCgC1q7VV2z3Bi-5xog,5,269,10
YjrM32jn9PM6XrLfsgfnjA,8k2l-fbaeQU9lVG4oRgxUw,59ygiX9-a8B91rb5qvtIgA,5,269,36
Te3v-IIfE0YME76MDYE8dQ,8k2l-fbaeQU9lVG4oRgxUw,qmjoMFMZdLH69_6eGTGDZw,5,269,454
GHIKuq-7Qb5OpombZeW8xQ,RwHE2Rt-DHlwWuxFLjPbgA,Ur91BwZjjrgBDb3dACcDiQ,5,180,263
kUp6ob7n3BlzwcpmO2Eeyg,RwHE2Rt-DHlwWuxFLjPbgA,gxRw9c2lvijXBNhKU5i7_g,3,180,373
QTv3s6WyZxOfgmNzO22DWw,RwHE2Rt-DHlwWuxFLjPbgA,lcnye7yVWMLNVQXctVj22Q,4,180,406
hmbEwIksFBzBCDJOsBHYjQ,RwHE2Rt-DHlwWuxFLjPbgA,syuzk9vxQ-Qw0M20hFA_zw,3,180,477
KmQsjoXp5FTEFV6MF9Ujng,RwHE2Rt-DHlwWuxFLjPbgA,z1G9z0URs5sbmAyqjpmRkA,5,180,528
3qvhnDGt85JxVftM_IktcA,RwHE2Rt-DHlwWuxFLjPbgA,N8Iriob3n95cfybxXF19DA,2,180,190
3r7VGfVMEO2AJ5kR_c7AbA,RwHE2Rt-DHlwWuxFLjPbgA,PPDr5XjVCelmJfwrM-9csQ,3,180,211
qZza5wG1NMGXc9HiUBozhw,RwHE2Rt-DHlwWuxFLjPbgA,fiHIW2tQNkjMedgz7tC_sA,2,180,361
t_8tlrj0CJmAsZ-d4OzdNg,RwHE2Rt-DHlwWuxFLjPbgA,yaBIVHDxaUBN2YHQ8-YiuQ,4,180,520
JhE484ExUw90Gym6_bWi0w,RwHE2Rt-DHlwWuxFLjPbgA,xN-xoLhTHUFfTS_BMGG0xg,2,180,511
mTnW9PEkOAYNY3a7gDnxxQ,RwHE2Rt-DHlwWuxFLjPbgA,Myy-tV1aKksxkQ2R7QUkAQ,2,180,188
tpUdaf-DgEBCqWVPPmLOQA,RwHE2Rt-DHlwWuxFLjPbgA,q6UCOzZHK3L4gpxgwM2V_w,1,180,443
GG_a5tP1TSRNwv0phkT1RQ,RwHE2Rt-DHlwWuxFLjPbgA,14e9dGCCCZG2SYzgag9nEw,4,180,13
4wx1mBFrjbTPbhDoNqYKkg,RwHE2Rt-DHlwWuxFLjPbgA,3yQqTA7RGUcDs2ysCmOgOA,4,180,27
-a1s-Y6Y3nsosirGfGp1dw,RwHE2Rt-DHlwWuxFLjPbgA,OKr-hLIHYqai3OhL8zJXAw,2,180,202
hU8IDZBlBTJdghrtXR2ceQ,ATEOnDYQCYSwCCH6hxenlQ,XBW6CmmjgNLogQSKJUqLzg,5,38,290
qBgVwFyUyi1_-6oL3K9Ybg,ATEOnDYQCYSwCCH6hxenlQ,C_ZQrG6VyPTtCwUHSDJu7w,3,38,107
y62y6s2k2MGx7wfJjU3xKg,ATEOnDYQCYSwCCH6hxenlQ,MTIfzQiImPs50Xyry0LNTw,4,38,183
ssHNH0SUWcdFmYVgDb-GnQ,QD61fmXTp476qfS0dpt2Lw,mlLP01xi8sRGlA1uPpDlkA,4,231,418
AOtQ_IPVmi1r0cvkbO3jBQ,QD61fmXTp476qfS0dpt2Lw,VnlUnPrfae-fbqDoXuvDbw,4,231,278
VYEvkFAXwiyWsvaQ4wDq3Q,QD61fmXTp476qfS0dpt2Lw,AFCSE7BT3FGle35em1WWVw,1,231,84
SkJmOP-U9lyWKGtqhSK1Lw,QD61fmXTp476qfS0dpt2Lw,o-t-i7nbT5N_cmkCXs5oDQ,4,231,428
Q2BxZSrfFqByhtBYUAPv-g,QD61fmXTp476qfS0dpt2Lw,N8Iriob3n95cfybxXF19DA,3,231,190
2BoSYIBb5sZSWLCYjTZrwA,QD61fmXTp476qfS0dpt2Lw,SIcDP6igOzUVFw-33IQKyg,3,231,243
oXOp4H5tXEWT9tbFWsedpw,QD61fmXTp476qfS0dpt2Lw,Ev55kUL77kZk6xCYam5www,4,231,124
bOPHOgxCc2IikmlqTcqBBw,QD61fmXTp476qfS0dpt2Lw,D7ypVwmT8535TsPslvVUQw,2,231,112
lQGCqQg5s1K8XRLx1njBpg,QD61fmXTp476qfS0dpt2Lw,LBX8NlkuvahBFAFCpp14pQ,2,231,171
WU3qVyj7n14wpU01N43DLA,QD61fmXTp476qfS0dpt2Lw,IYJQXv-KtGjxO6ehyET0LQ,4,231,149
sY8exjssIG2QpvuYicpPhg,QD61fmXTp476qfS0dpt2Lw,IxiVty8zfZC093jiaFaG3A,3,231,152
jFHW0pcOQPOF9oijAsMZTA,QD61fmXTp476qfS0dpt2Lw,DXejgPKHhsM56ENLSVBSyg,3,231,115
O8FkP5UtAbiaPwsdCN93sw,QD61fmXTp476qfS0dpt2Lw,6DGXpqvfJOfiy8WRbUlFLQ,4,231,47
OhdfKHSroTfKwrYrYYFf3g,QD61fmXTp476qfS0dpt2Lw,8c53BdBWPcbioN3WZJWdCA,3,231,72
QzQiflI1ACB5CMc-Q5WP_g,QD61fmXTp476qfS0dpt2Lw,xN-xoLhTHUFfTS_BMGG0xg,4,231,511
5g3-0aTe3RI1-yqnE4xM_Q,QD61fmXTp476qfS0dpt2Lw,Qy05ODNQSfSs3_ayfsSFyA,4,231,229
J1x9aeZRjyo7JF_kHeeH-w,QD61fmXTp476qfS0dpt2Lw,Myy-tV1aKksxkQ2R7QUkAQ,4,231,188
texqeOsEVLmImPAWxVe0tg,QD61fmXTp476qfS0dpt2Lw,5F_ASUSCHFf3YotkKioZ5w,4,231,37
vU1bwY_KxV78tPnJHsqJ5g,QD61fmXTp476qfS0dpt2Lw,3L7nHnaeSHSdZXzV_vdvAQ,4,231,23
ntholf6TuWdamoo_RuRc_Q,QD61fmXTp476qfS0dpt2Lw,MrsRJa4SWLq8XLU1RtPdlw,4,231,187
IgsSc4nN8AYjLGRBus76CA,QD61fmXTp476qfS0dpt2Lw,3yQqTA7RGUcDs2ysCmOgOA,4,231,27
iDx1XklIwykGM510GaL_2g,QD61fmXTp476qfS0dpt2Lw,wHNHNzMghPsCSAkqR_OxPw,2,231,503
ZSD3gzAwxRMgh1saXamNUw,QxbVPV2xndVP-nT1IRKF1w,VGrb5CNrEjjAiixzZEO5jA,4,263,273
1tBn2tygWfPo71luzHRjSQ,QxbVPV2xndVP-nT1IRKF1w,BJz2fV3HS3xsHF7rwPhnRg,5,263,92
Wxv-uJyp1NiiNh2nR7D5Qg,QxbVPV2xndVP-nT1IRKF1w,gxRw9c2lvijXBNhKU5i7_g,3,263,373
zXzVjdTM7LLgAreaAEUaeQ,QxbVPV2xndVP-nT1IRKF1w,mk92jYRijAT-IKDY2-TS2w,3,263,416
Nq82HGhGrNHrX9mHB14tnw,QxbVPV2xndVP-nT1IRKF1w,NXmp8CW4RFKAU0oNWb--wA,4,263,195
seRTu5hnWLrX5DaVErQZpw,QxbVPV2xndVP-nT1IRKF1w,xN-xoLhTHUFfTS_BMGG0xg,4,263,511
r2GFTjgmJRCKuvLGcmymzw,QxbVPV2xndVP-nT1IRKF1w,_1rhK0aLsBncLiMqnIT_DA,2,263,320
AHAUIJkhYwjmh6HY-eJHKw,QxbVPV2xndVP-nT1IRKF1w,zun3MjjJmQumyVhpyfCSMA,3,263,535
U7l-3JnzigsAGHy8qTcjrw,QxbVPV2xndVP-nT1IRKF1w,gF37cxBOnIi3ZoC6FKmu-Q,3,263,370
viT1A9xSODT4LItU2cuDag,QxbVPV2xndVP-nT1IRKF1w,CEebf13SeodK89d-zGSMhA,2,263,103
Vjs80jbLajZi2vPlqV8-sA,QxbVPV2xndVP-nT1IRKF1w,iXLvbUUn_U7blZD-z2NMVg,4,263,382
XHQCZsTKRUsVc6cGmoWaLA,rQX6RVr6E4Zg9hx8GBFGHQ,hAOPSgq9jZ-DiDlOXIpm9g,1,0,375
Xm7iexPOuZ5bIiScBAO8Cw,rQX6RVr6E4Zg9hx8GBFGHQ,pFRE2mNCQvx9DUU542c6Dw,3,0,438
dSPukOXKyJt3xYgAQIPv2Q,rQX6RVr6E4Zg9hx8GBFGHQ,gxRw9c2lvijXBNhKU5i7_g,3,0,373
yGQZpdpTcIly6NKo--QlbA,rQX6RVr6E4Zg9hx8GBFGHQ,7WR0Purd16nKyIrG9o00Yg,5,0,59
UbjufBs36hw6Jjh9gnMa1w,rQX6RVr6E4Zg9hx8GBFGHQ,ZCC0dYFMB1Qf5vLrumyRTQ,5,0,311
L01G5k3L9xrM334Uh9UnxA,rQX6RVr6E4Zg9hx8GBFGHQ,-ltirVC-htJ_PbsBA8YGKA,1,0,5
JdRXuVdMFhT6cFifLp7BFA,Wq84zy8_rw1IkAqPcPqJ9g,mlLP01xi8sRGlA1uPpDlkA,4,210,418
F4l96evgYTvyp5-rnV6HYA,Wq84zy8_rw1IkAqPcPqJ9g,OieG0sYd8O8Y0-3pH12-Uw,5,210,207
Rfgl6kLmHtxp4sFMv7VSwQ,Wq84zy8_rw1IkAqPcPqJ9g,Qp0rFnKX6SuWbJf2uyniXg,3,210,227
Wcxohxa9QJcWYlRlWUIrxQ,Wq84zy8_rw1IkAqPcPqJ9g,HlKTzixZCF62vtQFlwhFhw,4,210,142
Mxn2X35IzMcmnYB6IGskTQ,Wq84zy8_rw1IkAqPcPqJ9g,ZfRZsyh4t1VCDiswOBIGyQ,3,210,315
KUzcdzjHuCu8WYEpy8ywgQ,Wq84zy8_rw1IkAqPcPqJ9g,7jRqME7-krCDvdkR-dadgA,4,210,62
6-QQ1NC_0Kdiwp5S-ZJN8A,Wq84zy8_rw1IkAqPcPqJ9g,AJcwRgdkHtu3kOrEKlXq8A,4,210,86
_HZ6fvwAvDHPGrb0cEY3WA,Wq84zy8_rw1IkAqPcPqJ9g,u2wiBXJ04YCtMsbw3eDXuQ,5,210,491
lFYeXQjcpgz-fQgVLEyrMQ,rQX6RVr6E4Zg9hx8GBFGHQ,NAFABx0yBkXYtosg_LmyKw,4,0,191
hg9Udv-BjDVozA94cyFoBg,rQX6RVr6E4Zg9hx8GBFGHQ,6DGXpqvfJOfiy8WRbUlFLQ,3,0,47
0FQwVXYGZO-M1CSt0dLc0A,rQX6RVr6E4Zg9hx8GBFGHQ,mk92jYRijAT-IKDY2-TS2w,2,0,416
ltxah_mdnH-K2IdNej3udw,rQX6RVr6E4Zg9hx8GBFGHQ,qmjoMFMZdLH69_6eGTGDZw,1,0,454
C_yTJbB4hfRyMpQeklMacQ,rQX6RVr6E4Zg9hx8GBFGHQ,59ygiX9-a8B91rb5qvtIgA,4,0,36
yl2k0Ih97v9XDyNb2qLDFA,Z2W3K8x9cRGXvlGWerZH-w,ypnn6O0fFRDlHrMYOEUDBw,4,99,524
XEwn8-J_gd_BdInbCJbpzg,Z2W3K8x9cRGXvlGWerZH-w,HRncC8VLLBcsGDnwjVuJ0Q,4,99,138
KEiz-dwUuk_DAhQ5rI-ZvA,Z2W3K8x9cRGXvlGWerZH-w,jPNaHl-ib9t7sEBU-NVOFw,4,99,392
U4D8Ks-dlR5ZPXVdhM8Erg,Z2W3K8x9cRGXvlGWerZH-w,Fb2QR-EKG6wUlOLrKC_lIg,4,99,129
NplbQc5XFNnWW_XrmqhDRw,Z2W3K8x9cRGXvlGWerZH-w,Up5p8eREOLuKuuOulFymoQ,2,99,262
36BUCiTzUoCBdwmJp4WZsQ,Z2W3K8x9cRGXvlGWerZH-w,IxiVty8zfZC093jiaFaG3A,3,99,152
FBleef5BiP-1j9SzJN4UUA,Z2W3K8x9cRGXvlGWerZH-w,Myy-tV1aKksxkQ2R7QUkAQ,1,99,188
Ifcj2l6pkVF76eogjYRQng,Z2W3K8x9cRGXvlGWerZH-w,q6UCOzZHK3L4gpxgwM2V_w,3,99,443
rAyy2lk-pDoQ_icKqZ2iMw,Z2W3K8x9cRGXvlGWerZH-w,tXRWNj9yYlQt0bNzPsx_nQ,2,99,486
y4qkzXJhU0JsjTLUVfAYAg,Z2W3K8x9cRGXvlGWerZH-w,z_9oeZ5aN8g8AzPNENht8w,2,99,531
TJH2HWSRDAAnawTsC3QSJQ,Wq84zy8_rw1IkAqPcPqJ9g,xN-xoLhTHUFfTS_BMGG0xg,5,210,511
U_eh3Y-vX_X-O6vjchSi5Q,Wq84zy8_rw1IkAqPcPqJ9g,fnNSkK1yp5_Th48_gDkj_g,3,210,363
TnU6yM1jTNVZdv63cqi1tw,Wq84zy8_rw1IkAqPcPqJ9g,QZ_Arlwoj0ghfBvg69rjOw,4,210,223
8Ht_QV32RLPtkqddncQVZA,Wq84zy8_rw1IkAqPcPqJ9g,q6UCOzZHK3L4gpxgwM2V_w,4,210,443
epwTdLCovjc7Q9sh9CqNvg,Wq84zy8_rw1IkAqPcPqJ9g,1OFAF7OXLGbWmnHly3SyUQ,4,210,15
KjOee1T5knxTEeMh9UdG4g,Wq84zy8_rw1IkAqPcPqJ9g,GxkY7BqazkQu6I9HBDpbqQ,3,210,134
xQiOLYTTbP8Oa2IhRninSA,Wq84zy8_rw1IkAqPcPqJ9g,ii1lLmpRH4LzPXuhU9Zw2Q,3,210,387
9qKqxaJfFEk4qNb7S9PORQ,Wq84zy8_rw1IkAqPcPqJ9g,wHNHNzMghPsCSAkqR_OxPw,4,210,503
Ywj4l2z5k8H_m1qo-0EPCQ,Wq84zy8_rw1IkAqPcPqJ9g,CVAU1YkPleuUzxzW4P-YOw,3,210,104
BmffM0rvIc5Xb30mlt0LGw,Wq84zy8_rw1IkAqPcPqJ9g,VNR_HUXMLg4Eh2Rkg0HhXw,4,210,275
Db8pFFrkk55WQrsb3o95LQ,o-xFcSeSycAfqplklC222Q,P_hcmOUPxCRVpyQ1LuY5aA,5,187,213
kfmg7ucJVa_yPw83fUp2pw,o-xFcSeSycAfqplklC222Q,sZLLcYqK4OBSuBKrdqq6lg,3,187,475
Ug7ZZnnlH6muEnPk4ETryw,o-xFcSeSycAfqplklC222Q,qXyVbvVpIMFGYC0f3IhFDQ,4,187,451
AcU6NzviHfQjxwjADGwmpA,o-xFcSeSycAfqplklC222Q,q--tunc_TsR-dJFer6dSNg,2,187,442
MilEDg_-Nkkb44QSA_KArg,o-xFcSeSycAfqplklC222Q,mk92jYRijAT-IKDY2-TS2w,3,187,416
JuPy1sas4UyaHzuzyq-OUw,o-xFcSeSycAfqplklC222Q,Cj-oTS63HOZgA6rqosDhqQ,4,187,109
AoeanR5dqIxnj8Um-jQq9g,o-xFcSeSycAfqplklC222Q,qJfW5-Z890LfBV62xDqzUQ,5,187,446
gfp-HAekLjXHkk0s02eTjQ,o-xFcSeSycAfqplklC222Q,3L7nHnaeSHSdZXzV_vdvAQ,4,187,23
NUiVhK5GcMQaF7TQ_WYkSw,o-xFcSeSycAfqplklC222Q,QZ_Arlwoj0ghfBvg69rjOw,3,187,223
CfaD1RM_NU0QeahUePzQdw,o-xFcSeSycAfqplklC222Q,VNR_HUXMLg4Eh2Rkg0HhXw,4,187,275
p_Ykqq1kg453-bIibz0uMA,pilPpu6CBnGCHPXHDnp5cg,qntQp9UoeP6ju8D_W0Y0cw,5,152,456
oV9CRd9eBhdu8kRqN3bZAw,pilPpu6CBnGCHPXHDnp5cg,NAJgBheNVQ6DudaLCBrJyw,5,152,192
wyfngDV4qNp9SN87cHJbew,pilPpu6CBnGCHPXHDnp5cg,p-sVXVADr2uBZmdme2EDzw,5,152,436
0XaBaMKfnwtBOhPnqw-9MQ,pilPpu6CBnGCHPXHDnp5cg,BrRXLy-hJf1X5z-K2SpVaQ,5,152,97
_yOd_PKD3Ahmm0Hb5ef2Lg,pilPpu6CBnGCHPXHDnp5cg,uIZWBUF9ovbXWG2dVJ6Zfw,4,152,494
uKRSq7fuXlcBNqz-ig3Jjg,pilPpu6CBnGCHPXHDnp5cg,EyijGEmk9MP-ufMOG-mlmw,5,152,125
cZZzFpjXrn7l968xRRL2Eg,pilPpu6CBnGCHPXHDnp5cg,DXejgPKHhsM56ENLSVBSyg,5,152,115
JUWf9nmyCq1TMrIzTxAfPA,pilPpu6CBnGCHPXHDnp5cg,6GBA5qPMxZSWksYOFWMk7g,5,152,48
vQWkzzR6z4i6yVyuvUeMFQ,pilPpu6CBnGCHPXHDnp5cg,xN-xoLhTHUFfTS_BMGG0xg,5,152,511
slqLD37tTgNIgK5N82HyvA,pilPpu6CBnGCHPXHDnp5cg,pJyV8I6JsKG_iSzPLvb5AA,5,152,439
CmEpcAIFAcm6qQHH2Wcjgw,pilPpu6CBnGCHPXHDnp5cg,NVYsLQLS6nQVHui82zb4uQ,5,152,194
gpSTfOw3bE3OLFT88YkSqg,pilPpu6CBnGCHPXHDnp5cg,59ygiX9-a8B91rb5qvtIgA,3,152,36
onCZ4LsOpLkTSSkOtHc7oQ,SuQpsHxcxCAB8kxPEIXiBg,OhS5ZfSqA3Miuh2cw0W3Qg,3,75,205
sTy6RiUmanqXu-M6YuE_pw,SuQpsHxcxCAB8kxPEIXiBg,orf-rH5zOeQNNnkLKFDcWQ,4,75,433
UvvZcLhuFJZmOozYGYncLw,SuQpsHxcxCAB8kxPEIXiBg,sGeZFu7RcU-mrOuoUIuojA,4,75,471
65SKG9e2y0d-SF1ypjq4yg,SuQpsHxcxCAB8kxPEIXiBg,N8Iriob3n95cfybxXF19DA,4,75,190
k1xSZ3vSqb7nZwtERM1vyQ,SuQpsHxcxCAB8kxPEIXiBg,cek_1lxcWUmOkVBtYMbQ-w,3,75,338
-6RpacY4KBQqh_fZrqzNqA,SuQpsHxcxCAB8kxPEIXiBg,QRj3uL-N9Vp-pkkqlGcWRA,5,75,221
oC42AXfFNHxGtYTReptrhQ,SuQpsHxcxCAB8kxPEIXiBg,RviL20-3arzQcOIcv4UR7g,5,75,238
kD90WmZJRxYAzu6k7Zch5g,SuQpsHxcxCAB8kxPEIXiBg,HQG3no8C5U31z-k1MaYCqQ,4,75,137
uEV2qAZQAAbOY2JfAgcuAQ,SuQpsHxcxCAB8kxPEIXiBg,xN-xoLhTHUFfTS_BMGG0xg,4,75,511
5Ru3ZnCTSRSh5mNcMAtp4A,SuQpsHxcxCAB8kxPEIXiBg,qXWvvpXvu_Qk5zw2TpG4Mw,4,75,450
LXDlQpNBvZwUCb4wq3JyjQ,SuQpsHxcxCAB8kxPEIXiBg,QaoShquSBkydiZf1LoWZ_A,4,75,224
ndGzEyi53Gxl-gPNSFa0hw,epvLkQNL6MOvk3s6JlTntA,pFRE2mNCQvx9DUU542c6Dw,4,31,438
Br7T05ydAcJNJQZrQ-oxMA,epvLkQNL6MOvk3s6JlTntA,X6w4FJkpFaK_8gz92D2c1A,3,31,288
vvDhZizrIUIgNlYTrAIwNw,epvLkQNL6MOvk3s6JlTntA,HRncC8VLLBcsGDnwjVuJ0Q,2,31,138
jeJQeOBAZE7z72Zt_ytBnw,epvLkQNL6MOvk3s6JlTntA,o-t-i7nbT5N_cmkCXs5oDQ,4,31,428
IOYnAxjtIHajnvN0ZT0y-g,epvLkQNL6MOvk3s6JlTntA,35tTI7lZV0tPe_R54QpPNw,5,31,22
