review_id,business_id,user_id,stars,int_b_id,int_u_id
prW-rubQH_RI8p9whyvF8g,7ZbjK_dmojrxoY-CBeHPeA,WXvCR6AHa7q8zhuNId0alw,5,428,798
H-J-8aa-GOfv-EX6tyKw_g,46F7TUZ84GrDgZvkPPuL_Q,dxjehLpGgh08vby2BksV6g,3,772,1007
ICtFjI-ReDIIPw_KVT7FKA,46F7TUZ84GrDgZvkPPuL_Q,FtTUcQhsOwSEUXGEiMidtg,3,772,386
OMCMmTeDU_nC7YlHQL1x0A,46F7TUZ84GrDgZvkPPuL_Q,G5BqF32PyIQ5IvplDvpKnA,3,772,391
m03EzoVXuq2FL0cYjHttOQ,46F7TUZ84GrDgZvkPPuL_Q,FKclATu5-fmK6lsAUuHp7w,3,772,372
2Rg-Ys4NO1satNRZooEWZg,46F7TUZ84GrDgZvkPPuL_Q,Niy_Wi1n8HBBZ0gHeJAlFg,1,772,587
cdCAKlh3eLZ4uFFo_Mhqow,46F7TUZ84GrDgZvkPPuL_Q,pgqoh3R5RqP18Er-Ieo17g,4,772,1305
FUZ8IO4jNpiKEGsRL57ltA,46F7TUZ84GrDgZvkPPuL_Q,reN-Y7lIjv3VW21I4Z8WHQ,4,772,1343
vsm45INvM9SyVwKvMP9g3A,46F7TUZ84GrDgZvkPPuL_Q,09QcQYf_t1NEq_AkjJuABA,5,772,26
jlDC7W8yyJGtK1kha-HYIg,46F7TUZ84GrDgZvkPPuL_Q,r-zUIQPaHzvIyL93wQaoiQ,4,772,1329
J9b2ZmQhqWzTN-pb9RQDKw,46F7TUZ84GrDgZvkPPuL_Q,nODk_1cOo7Y6ceMyPN1iZw,4,772,1250
0VHRANUy2ABuj8XRnmfiUA,46F7TUZ84GrDgZvkPPuL_Q,duku8ZJEzJC3_E8602coqg,4,772,1006
ZDNl6XhkGhmr1IpEixiqiA,86Aa3fXr1z12BuHIfjsJ0A,L-IwJ7QPpg381tOfl61x7A,5,36,504
0JjalgO_2eHhS3IRyqo2yw,86Aa3fXr1z12BuHIfjsJ0A,oNQI-ZQnalRlLyZxKkJ08A,4,36,1271
71QLzW27vKjBnzCU5ykYAw,86Aa3fXr1z12BuHIfjsJ0A,waFwOd9hUHYYM5eaFkhK2A,5,36,1468
Qzsqg5gAw1EtfrBhRRjxtA,86Aa3fXr1z12BuHIfjsJ0A,TutrJDdHioGXAzIRdCGpFA,5,36,723
Fxm2FMewIkviGED1oYVMJQ,86Aa3fXr1z12BuHIfjsJ0A,Y3Pn982mcsLMGtPi5Kgigw,5,36,836
CQ0kLe6E4T2C9-Ek4zGo2g,86Aa3fXr1z12BuHIfjsJ0A,Rl7LRgWJAcwX1LJ8RRojWQ,5,36,671
8C7LOqIWsOhjifWnV5T02Q,86Aa3fXr1z12BuHIfjsJ0A,yMiikE7cpVyVLDnJRClLfg,5,36,1501
oph138_SUrbL1k3Xb79Jog,86Aa3fXr1z12BuHIfjsJ0A,NRMlDBUoGJdgoXTUllZpuA,4,36,582
TbNMX4ZJ9EGv15LitCWaoA,86Aa3fXr1z12BuHIfjsJ0A,Z3HQMTug3Hmuynzb-wRwVw,4,36,862
zuiPSbIvAOJPY8kEGUrfkQ,86Aa3fXr1z12BuHIfjsJ0A,BS3qOK1iRLcWtoV9KnwyXg,5,36,278
YOQau9I47I-HRLjr8AjooQ,8iRfD5IizYki0F8QlAlL2g,Z2I0n4IAsAZiNpSAaKpYWw,3,719,861
TT4gTGrsV1umRlrRbZyJKg,8iRfD5IizYki0F8QlAlL2g,Jtq_pKd7GVbXvFY8YU8kmw,4,719,482
FV0o5kzWhSpklFpJNq5TQQ,8iRfD5IizYki0F8QlAlL2g,s-L1HJD6z_Mw16HPWdqaDQ,4,719,1350
GNBb3rSqQp_iovmSqkvrZQ,8iRfD5IizYki0F8QlAlL2g,LvJmgZ8HeA0W2queGCCArg,3,719,532
bB6YksINFyYlt732_IqQjA,8iRfD5IizYki0F8QlAlL2g,BnLFYUzUnPYgDhazfQua-w,4,719,293
3mi1sioaAcso5-KLXZNJYA,8iRfD5IizYki0F8QlAlL2g,tX0r-C9BaHYEolRUfufTsQ,4,719,1394
-G5Ns2_H_CULBYQDPJY4fg,8iRfD5IizYki0F8QlAlL2g,BcLEkxjjYX-L3jKdUKtWnw,2,719,284
0OXJqOgTgtHd5uCe52jvdw,8iRfD5IizYki0F8QlAlL2g,Yh23SagA_N0YKoIPUGo1WQ,2,719,851
AE85CRJJkc6qZ5c39v7Lew,8iRfD5IizYki0F8QlAlL2g,fuoYjsuU7qy1RlCMEZ0xfA,3,719,1060
P1N-NDe1-LVqmRr_EMdPew,8iRfD5IizYki0F8QlAlL2g,7IxHNhFo-jLtEXawSIffog,2,719,183
5dQfXmXBKRqgHCQwLXI2cw,8iRfD5IizYki0F8QlAlL2g,Sm-gajexsbvXF5qUMArPMw,4,719,696
C0R8dC0OiX7jPKW6WaZhDg,8iRfD5IizYki0F8QlAlL2g,CLn96S95pDqWGkgTZS2AnA,1,719,308
3hIqOAd5GKlCiMAqeMg--w,8iRfD5IizYki0F8QlAlL2g,HLaSqQMDVvlcFPGJL_kGCA,3,719,417
bejIr94gyBOISNXLVw98TA,8iRfD5IizYki0F8QlAlL2g,LJC1DsXRBbvxOA6BtYG9-g,3,719,521
q7eYPntjOMPhWdDGKK6_ew,8iRfD5IizYki0F8QlAlL2g,knACN9ZzX_PCzcwp3XOu8g,2,719,1168
cZSBW3413hPXOGXfr0y4Kg,8iRfD5IizYki0F8QlAlL2g,bPMlWFFsAfYcosQz1WYaaw,2,719,937
uT7KkI5gSf4Sllo4zFQrBw,8iRfD5IizYki0F8QlAlL2g,c8tOei4b8IQbQTKPJLjCNg,2,719,955
5TzD2CElN4emChzGnfbuwA,8iRfD5IizYki0F8QlAlL2g,sfd4dBlBZub_h8zLKcObfQ,3,719,1371
dt1_JsVbkbHBq4xnZ3yLUw,8iRfD5IizYki0F8QlAlL2g,YSRl0EzhAwk3SM3kTrUWvQ,5,719,848
fUNGVO96Lh4-IszLpZ1kig,8iRfD5IizYki0F8QlAlL2g,s9KCTgHAQidR8qkeCgDHhg,4,719,1355
st9hLAiBNHuAD5EF2vxsbQ,8iRfD5IizYki0F8QlAlL2g,Hbin0KApFcJQkRmpfv9Bvg,3,719,422
KJuQJHWdkGjHmpipGrxVTw,8iRfD5IizYki0F8QlAlL2g,SbJ7iiOb6Sj3gaREn-JUZA,2,719,691
Ei4qhXjpJ1OS9nTBZfVJ5A,8iRfD5IizYki0F8QlAlL2g,GrUCjpll6wTlcEhjuabHTA,2,719,406
bMvM39hgtNyrnZgne4r8LQ,8iRfD5IizYki0F8QlAlL2g,u2NjjrFtg4ZMsoDXtDBqjA,3,719,1407
Y8JvGB_-Rv6AcJQuVP_1LQ,8iRfD5IizYki0F8QlAlL2g,FsVPz2u-d2qW43mkDJ0-Cg,4,719,385
n7-4mX--tW0Q7va-PW4pFA,8iRfD5IizYki0F8QlAlL2g,NUCqf97zGT5HA8G3opRlSQ,4,719,584
3JA96mzACCI7ldc46ZIGmQ,-rg5vXpJgqB23FOQJuqMeg,q91tQNboB-0HWtM8cXRjdg,4,675,1314
FjWiDZ7BCGbhiG1LHwb4XQ,-rg5vXpJgqB23FOQJuqMeg,ibUClVZhrNl9PYlHAAXT9g,4,675,1110
3Ssv_lbU2M_ybrVURw96lA,-rg5vXpJgqB23FOQJuqMeg,fJ_qSZH_akvWzHUPMqab1g,2,675,1045
4xMTfjgrL9fGkJexKlZcbA,-rg5vXpJgqB23FOQJuqMeg,On_cyqyUDxfsfangAlbumQ,3,675,606
9M67jz9_9qrQB-i1bTcluQ,-rg5vXpJgqB23FOQJuqMeg,BnLFYUzUnPYgDhazfQua-w,5,675,293
-5HNJbdywXnkxJKoKh6EvQ,-rg5vXpJgqB23FOQJuqMeg,TBld0yjxnopCz_faRFIuxA,2,675,705
GWRZc5dpu9SKUtzHietJ1Q,-rg5vXpJgqB23FOQJuqMeg,LAQcRe1y7feToKw8chtMIg,5,675,511
Zkj7zDxwrKAJTvijdDZ5Zg,-rg5vXpJgqB23FOQJuqMeg,1eVSM6naSQ4XHczg-NnTtw,2,675,56
X9z-sSGo0q4yjUcdPawj5Q,-rg5vXpJgqB23FOQJuqMeg,tTDuGYKp2RoITCfLoH9Dbw,4,675,1392
q5TSSsDtuAOH0l78ok-WPg,-rg5vXpJgqB23FOQJuqMeg,uUsHZDrdsqkzoBn_Qz2jDw,5,675,1417
Joy2bC0vV9TVzmvVGuk66g,-rg5vXpJgqB23FOQJuqMeg,iLv2YWcFCDsKRpWPo_YR8A,1,675,1108
xlTq9lm0UKwIx-oDAGtuAg,-rg5vXpJgqB23FOQJuqMeg,bez3i2gcPjHwPkGblDa_DQ,5,675,945
3mJYFkzogWAQkDuJyUVp7w,-rg5vXpJgqB23FOQJuqMeg,ug6pnYz7O-JrYJpOJ1EZ_Q,5,675,1422
Rmguokxkusz0FGVgF1q3DQ,1Qu8XmYYaFajY8N7-1VRbA,yJP-54fC6lpYXXl5X0JyJw,4,909,1500
UEKhHpiynKiMMiL4U7nywg,1Qu8XmYYaFajY8N7-1VRbA,nT3tLANzGy0a7DuB_GIQjA,4,909,1254
R9ThCAf8myiVMukyMMKGNw,1Qu8XmYYaFajY8N7-1VRbA,vownHJTgcJNPnRwNMxM3Ag,5,909,1454
AV9_QrHgOEd1-2sqMVivmg,1Qu8XmYYaFajY8N7-1VRbA,JWi0vgseQJDQ8ExjG0S-mg,5,909,469
A0RJ2T2kauIGnd1JSTjb0Q,1Qu8XmYYaFajY8N7-1VRbA,C__1BHWTGBNA5s2ZPH289g,5,909,315
tj-iMg1guj_qYEhUerEgkA,1Qu8XmYYaFajY8N7-1VRbA,JUT0U3HTSB3kz9Wh7N0GqA,4,909,467
eQmklXEAf-2saY4_uioGOg,1Qu8XmYYaFajY8N7-1VRbA,uf1UdKswKWOqFLUvRvvbzA,4,909,1420
pxQg5NQSK9Xbltoniv3R4w,1Qu8XmYYaFajY8N7-1VRbA,HLaSqQMDVvlcFPGJL_kGCA,4,909,417
mjXxDTww_DMMVHh6mk3g8g,1Qu8XmYYaFajY8N7-1VRbA,WpWj8WYRl0PiIv76roJ-Fw,5,909,807
ZYj22WW8CrA6Gl3uaBQoKw,1Qu8XmYYaFajY8N7-1VRbA,waFwOd9hUHYYM5eaFkhK2A,5,909,1468
Ti5LnyHJynxYCUpxt4LYoQ,1Qu8XmYYaFajY8N7-1VRbA,r-zUIQPaHzvIyL93wQaoiQ,5,909,1329
veK3CDHIn2_OHYZsNNyzWA,1Qu8XmYYaFajY8N7-1VRbA,tTDuGYKp2RoITCfLoH9Dbw,5,909,1392
5Q70yqkfu3UVKKJD7paAow,1Qu8XmYYaFajY8N7-1VRbA,8hxPqUZPPDDvoGyQ-pv5Rg,5,909,220
gapNvo2WcpkvSf22sQlLoA,1Qu8XmYYaFajY8N7-1VRbA,-I2zxOepMPkilVe24hvWnQ,5,909,6
9GZYY1AGBb7oA4G-CmnM2A,1Qu8XmYYaFajY8N7-1VRbA,wd3xoNaDLib8dhQ7BxUl6g,3,909,1470
L4mRyyqqLvKdoc1FIbDTYw,C3R2BmF0YdyOIEd0jsqILA,voJVY9eC9MXKfk-7igUCJA,2,340,1453
UXJ1Akt9sY1eTjOusgXTwQ,C3R2BmF0YdyOIEd0jsqILA,Z-xFTIjDvC_ndvi81enm0Q,3,340,860
NvbkN3qMThZH-qxIZiaqIA,C3R2BmF0YdyOIEd0jsqILA,xAYZtBxD9_c0K_A-5afNWA,3,340,1481
Vjs13mM7UAvUXuoIJsE1nw,C3R2BmF0YdyOIEd0jsqILA,L-IwJ7QPpg381tOfl61x7A,3,340,504
BTzLF7LzDSyeU3YEa2p3NQ,C3R2BmF0YdyOIEd0jsqILA,Niy_Wi1n8HBBZ0gHeJAlFg,3,340,587
pFkGFzn5yZZsQLdrrgCHVw,C3R2BmF0YdyOIEd0jsqILA,ylqsuJfz7SN5jG0HIsQ2kQ,4,340,1512
ao5y956jy9rHq50WbJd-dw,C3R2BmF0YdyOIEd0jsqILA,d5WLqmTMvmL7-RmUDVKqqQ,3,340,983
iKvDwoMZQ3YTljkLZGM2UQ,C3R2BmF0YdyOIEd0jsqILA,tX0r-C9BaHYEolRUfufTsQ,3,340,1394
gteP8OVVVljnSG_wJl6Pog,C3R2BmF0YdyOIEd0jsqILA,kz5mMJXzl-iel4i5uNDx5Q,2,340,1176
mAG3CewrzDnbLvI-xEjHwg,C3R2BmF0YdyOIEd0jsqILA,j3A0V53STta8CfGSn338TA,3,340,1124
maZzp2NgyM2IF0NxznA_kw,C3R2BmF0YdyOIEd0jsqILA,gJqA7_K6ORYVgLohUD6tnA,3,340,1071
T_vg2to3HIqI9_ResjLJkw,C3R2BmF0YdyOIEd0jsqILA,Q84VBA4O_oBvHZSAeMMVUw,3,340,641
GI3sR1DcCFsOFGb_E2idjw,C3R2BmF0YdyOIEd0jsqILA,SbJ7iiOb6Sj3gaREn-JUZA,1,340,691
re2KR-BchcB99mqGbGmrFA,C3R2BmF0YdyOIEd0jsqILA,VHoz-_mf_jFQCINNkBMKSw,1,340,770
rpFpmfC3b7oRAMn_6gYiUg,8iRfD5IizYki0F8QlAlL2g,wd3xoNaDLib8dhQ7BxUl6g,2,719,1470
Ye0N3v5EEM44A2OfuhmyNA,8iRfD5IizYki0F8QlAlL2g,fqz6TBmIdWR8sQOOIyzB7g,4,719,1057
